Target gene	Representative transcript	Gene name	3P-seq tags + 5	Total sites	8mer sites	7mer-m8 sites	7mer-A1 sites	6mer sites	Representative miRNA	Predicted occupancy (low miRNA)	Predicted occupancy (high miRNA)	Predicted occupancy (transfected miRNA)	Cumulative weighted context++ score	Total context++ score	Aggregate PCT
Pyroxd2	ENSMUST00000076505.3	pyridine nucleotide-disulphide oxidoreductase domain 2 	249	3	1	1	1	0	mmu-miR-486a-3p				-0.01	-0.36	< 0.1
Ccdc18	ENSMUST00000047677.7	coiled-coil domain containing 18 	69	1	0	1	0	0	mmu-miR-6954-5p				-0.01	-0.22	< 0.1
Iws1	ENSMUST00000025243.3	IWS1 homolog (S. cerevisiae) 	1334	1	1	0	0	0	mmu-miR-326-5p				-0.01	-0.03	< 0.1
2200002D01Rik	ENSMUST00000032808.4	RIKEN cDNA 2200002D01 gene 	478	1	0	1	0	0	mmu-miR-6954-5p				-0.01	-0.18	< 0.1
Itga6	ENSMUST00000028522.4	integrin alpha 6 	3454	1	0	0	1	1	mmu-miR-486a-3p				-0.01	-0.01	< 0.1
Zfp599	ENSMUST00000086281.4	zinc finger protein 599 	9	1	0	0	1	0	mmu-miR-486a-3p				-0.01	-0.11	< 0.1
Asb2	ENSMUST00000021617.8	ankyrin repeat and SOCS box-containing 2 	320	2	0	1	1	1	mmu-miR-486a-3p				-0.01	-0.20	< 0.1
Fap	ENSMUST00000102732.4	fibroblast activation protein 	28	1	0	1	0	0	mmu-miR-6954-5p				-0.01	-0.18	< 0.1
Cdc6	ENSMUST00000092706.7	cell division cycle 6 	59	1	0	1	0	0	mmu-miR-486a-3p				-0.01	-0.04	< 0.1
Hoxb9	ENSMUST00000000010.8	homeobox B9 	21	1	1	0	0	0	mmu-miR-326-5p				-0.01	-0.03	< 0.1
Zbtb25	ENSMUST00000176102.2	zinc finger and BTB domain containing 25 	270	1	0	1	0	1	mmu-miR-326-5p				-0.01	-0.02	< 0.1
Gm4924	ENSMUST00000165906.1	predicted gene 4924 	153	1	0	0	1	0	mmu-miR-486a-3p				-0.01	-0.28	< 0.1
F10	ENSMUST00000152034.1	coagulation factor X 	4181	3	2	1	0	0	mmu-miR-486a-3p				-0.01	-0.29	< 0.1
Inip	ENSMUST00000095063.5	INTS3 and NABP interacting protein 	881	1	0	1	0	1	mmu-miR-6954-5p				-0.01	-0.23	< 0.1
Zfp69	ENSMUST00000106280.2	zinc finger protein 69 	42	1	0	0	1	0	mmu-miR-486a-3p				-0.01	-0.17	< 0.1
Sapcd2	ENSMUST00000028329.7	suppressor APC domain containing 2 	107	2	0	2	0	0	mmu-miR-486a-3p				-0.01	-0.29	< 0.1
Kif1c	ENSMUST00000102554.2	kinesin family member 1C 	5983	1	0	1	0	0	mmu-miR-486a-3p				-0.01	-0.17	< 0.1
Zfp704	ENSMUST00000041124.7	zinc finger protein 704 	246	1	0	1	0	1	mmu-miR-486a-3p				-0.01	-0.02	< 0.1
Sod2	ENSMUST00000007012.4	superoxide dismutase 2, mitochondrial 	9377	1	0	1	0	0	mmu-miR-6954-5p				-0.01	-0.32	< 0.1
Rcc2	ENSMUST00000071169.3	regulator of chromosome condensation 2 	12432	1	0	1	0	0	mmu-miR-6954-5p				-0.01	-0.12	< 0.1
Alpk1	ENSMUST00000029662.6	alpha-kinase 1 	170	1	1	0	0	0	mmu-miR-486a-3p				-0.01	-0.08	< 0.1
Sytl3	ENSMUST00000160483.2	synaptotagmin-like 3 	16	1	0	1	0	0	mmu-miR-6954-5p				-0.01	-0.25	< 0.1
Traf7	ENSMUST00000176652.2	TNF receptor-associated factor 7 	382	1	0	1	0	0	mmu-miR-6954-5p				-0.01	-0.21	< 0.1
Ndnl2	ENSMUST00000094331.2	necdin-like 2 	166	2	0	1	1	1	mmu-miR-486a-3p				-0.01	-0.36	< 0.1
Eaf2	ENSMUST00000075946.6	ELL associated factor 2 	327	3	1	0	2	0	mmu-miR-486a-3p				-0.01	-1.03	< 0.1
Ptdss2	ENSMUST00000026568.8	phosphatidylserine synthase 2 	562	1	0	0	1	1	mmu-miR-6954-5p				-0.01	-0.13	< 0.1
Metrnl	ENSMUST00000036742.8	meteorin, glial cell differentiation regulator-like 	462	3	0	2	1	0	mmu-miR-486a-3p				-0.01	-0.57	< 0.1
Rab29	ENSMUST00000027693.7	RAB29, member RAS oncogene family 	165	2	1	1	0	0	mmu-miR-486a-3p				-0.01	-0.53	< 0.1
Stard9	ENSMUST00000180041.2	START domain containing 9 	275	1	0	1	0	0	mmu-miR-6954-5p				-0.01	-0.17	< 0.1
Nusap1	ENSMUST00000028771.7	nucleolar and spindle associated protein 1 	212	1	0	0	1	0	mmu-miR-486a-3p				-0.01	-0.12	< 0.1
Tti2	ENSMUST00000098842.2	TELO2 interacting protein 2 	231	1	1	0	0	0	mmu-miR-6954-5p				-0.01	-0.26	< 0.1
Fam84a	ENSMUST00000020926.6	family with sequence similarity 84, member A 	107	3	0	1	2	1	mmu-miR-486a-3p				-0.01	-0.23	< 0.1
Gprasp2	ENSMUST00000173804.2	G protein-coupled receptor associated sorting protein 2 	97	2	0	0	2	0	mmu-miR-486a-3p				-0.01	-0.19	< 0.1
Zfp386	ENSMUST00000183125.1	zinc finger protein 386 (Kruppel-like) 	462	1	0	1	0	0	mmu-miR-326-5p				-0.01	-0.02	< 0.1
Bod1	ENSMUST00000058060.8	biorientation of chromosomes in cell division 1 	251	1	0	1	0	0	mmu-miR-6954-5p				-0.01	-0.21	< 0.1
Fem1a	ENSMUST00000060253.3	feminization 1 homolog a (C. elegans) 	2562	2	1	1	0	3	mmu-miR-486a-3p				-0.01	-0.16	< 0.1
Lamc1	ENSMUST00000027752.9	laminin, gamma 1 	609	1	0	1	0	0	mmu-miR-326-5p				-0.01	-0.02	< 0.1
2210016F16Rik	ENSMUST00000022032.5	RIKEN cDNA 2210016F16 gene 	947	1	0	1	0	2	mmu-miR-6954-5p				-0.01	-0.25	< 0.1
Tbl3	ENSMUST00000126319.2	transducin (beta)-like 3 	326	3	1	1	1	2	mmu-miR-486a-3p				-0.01	-0.61	< 0.1
Qpctl	ENSMUST00000032566.1	glutaminyl-peptide cyclotransferase-like 	145	1	0	1	0	1	mmu-miR-6954-5p				-0.01	-0.08	< 0.1
Rgs20	ENSMUST00000002533.9	regulator of G-protein signaling 20 	25	1	0	0	1	0	mmu-miR-486a-3p				-0.01	-0.14	< 0.1
U2surp	ENSMUST00000079659.6	U2 snRNP-associated SURP domain containing 	2101	1	0	1	0	0	mmu-miR-6954-5p				-0.01	-0.21	< 0.1
Kif3c	ENSMUST00000020999.5	kinesin family member 3C 	103	1	0	1	0	0	mmu-miR-6954-5p				-0.01	-0.23	< 0.1
Zfp39	ENSMUST00000102703.1	zinc finger protein 39 	82	1	1	0	0	1	mmu-miR-486a-3p				-0.01	-0.38	< 0.1
Slco3a1	ENSMUST00000026897.8	solute carrier organic anion transporter family, member 3a1 	258	1	0	1	0	0	mmu-miR-486a-3p				-0.01	-0.11	< 0.1
Rabggta	ENSMUST00000062861.8	Rab geranylgeranyl transferase, a subunit 	734	1	0	0	1	0	mmu-miR-486a-3p				-0.01	-0.25	< 0.1
Smim20	ENSMUST00000121042.2	small integral membrane protein 20 	2641	1	1	0	0	1	mmu-miR-6954-5p				-0.01	-0.26	< 0.1
Fastkd1	ENSMUST00000073152.7	FAST kinase domains 1 	16	1	0	0	1	0	mmu-miR-486a-3p				-0.01	-0.07	< 0.1
Phkb	ENSMUST00000053771.8	phosphorylase kinase beta 	240	1	0	0	1	0	mmu-miR-486a-3p				-0.01	-0.02	< 0.1
Wsb2	ENSMUST00000031309.10	WD repeat and SOCS box-containing 2 	170	1	0	0	1	1	mmu-miR-486a-3p				-0.01	-0.08	< 0.1
Preb	ENSMUST00000088063.2	prolactin regulatory element binding 	478	2	1	0	1	0	mmu-miR-486a-3p				-0.01	-0.23	< 0.1
Vapb	ENSMUST00000067530.4	vesicle-associated membrane protein, associated protein B and C 	2183	1	0	1	0	0	mmu-miR-6954-5p				-0.01	-0.10	< 0.1
Zkscan2	ENSMUST00000042470.8	zinc finger with KRAB and SCAN domains 2 	14	1	0	1	0	0	mmu-miR-326-5p				-0.01	-0.02	< 0.1
Pced1a	ENSMUST00000089581.5	PC-esterase domain containing 1A 	411	1	0	0	1	0	mmu-miR-486a-3p				-0.01	-0.31	< 0.1
Cpsf7	ENSMUST00000038379.3	cleavage and polyadenylation specific factor 7 	1459	1	0	0	1	0	mmu-miR-326-5p				-0.01	-0.01	< 0.1
Prkce	ENSMUST00000097275.3	protein kinase C, epsilon 	690	1	0	0	1	0	mmu-miR-326-5p				-0.01	-0.01	< 0.1
Nkx2-5	ENSMUST00000015723.4	NK2 homeobox 5 	569	2	0	2	0	1	mmu-miR-6954-5p				-0.01	-0.16	< 0.1
Rnf40	ENSMUST00000033088.6	ring finger protein 40 	1328	1	0	0	1	0	mmu-miR-326-5p				-0.01	-0.01	< 0.1
Lclat1	ENSMUST00000067545.6	lysocardiolipin acyltransferase 1 	1861	1	0	0	1	1	mmu-miR-6954-5p				-0.01	-0.10	< 0.1
Hdx	ENSMUST00000113422.3	highly divergent homeobox 	22	1	0	0	1	0	mmu-miR-326-5p				-0.01	-0.01	< 0.1
B9d1	ENSMUST00000102657.4	B9 protein domain 1 	183	2	0	0	2	1	mmu-miR-486a-3p				-0.01	-0.19	< 0.1
Zc3h4	ENSMUST00000098789.3	zinc finger CCCH-type containing 4 	1195	1	0	0	1	0	mmu-miR-326-5p				-0.01	-0.01	< 0.1
C87436	ENSMUST00000050497.8	expressed sequence C87436 	134	1	0	0	1	0	mmu-miR-486a-3p				-0.01	-0.30	< 0.1
Psma2	ENSMUST00000170836.2	proteasome (prosome, macropain) subunit, alpha type 2 	1708	1	1	0	0	2	mmu-miR-486a-3p				-0.01	-0.38	< 0.1
Zfp791	ENSMUST00000098550.3	zinc finger protein 791 	42	1	1	0	0	0	mmu-miR-486a-3p				-0.01	-0.27	< 0.1
Sema3b	ENSMUST00000102532.4	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3B 	421	3	0	3	0	0	mmu-miR-6954-5p				-0.01	-0.17	< 0.1
Appl1	ENSMUST00000036570.4	adaptor protein, phosphotyrosine interaction, PH domain and leucine zipper containing 1 	485	1	1	0	0	0	mmu-miR-326-5p				-0.01	-0.03	< 0.1
Chic2	ENSMUST00000075452.5	cysteine-rich hydrophobic domain 2 	492	1	0	1	0	0	mmu-miR-486a-3p				-0.01	-0.14	< 0.1
Mdm4	ENSMUST00000188090.1	transformed mouse 3T3 cell double minute 4 	440	2	0	1	1	0	mmu-miR-486a-3p				-0.01	-0.13	< 0.1
Eid2b	ENSMUST00000094651.2	EP300 interacting inhibitor of differentiation 2B 	417	1	0	1	0	0	mmu-miR-486a-3p				-0.01	-0.10	< 0.1
Lime1	ENSMUST00000108804.2	Lck interacting transmembrane adaptor 1 	1038	1	0	1	0	1	mmu-miR-486a-3p				-0.01	-0.17	< 0.1
Smyd3	ENSMUST00000128302.2	SET and MYND domain containing 3 	190	1	0	1	0	1	mmu-miR-6954-5p				-0.01	-0.17	< 0.1
Arid4a	ENSMUST00000046305.6	AT rich interactive domain 4A (RBP1-like) 	150	1	0	1	0	0	mmu-miR-6954-5p				-0.01	-0.03	< 0.1
Mrpl3	ENSMUST00000035177.9	mitochondrial ribosomal protein L3 	1128	1	1	0	0	0	mmu-miR-486a-3p				-0.01	-0.09	< 0.1
Tmem51	ENSMUST00000036572.3	transmembrane protein 51 	97	1	0	0	1	0	mmu-miR-486a-3p				-0.01	-0.09	< 0.1
Rbm28	ENSMUST00000007993.10	RNA binding motif protein 28 	1986	2	0	2	0	0	mmu-miR-6954-5p				-0.01	-0.27	< 0.1
Grk5	ENSMUST00000003313.8	G protein-coupled receptor kinase 5 	357	2	0	0	2	0	mmu-miR-486a-3p				-0.01	-0.18	< 0.1
Agk	ENSMUST00000031977.8	acylglycerol kinase 	199	2	1	1	0	1	mmu-miR-486a-3p				-0.01	-0.46	< 0.1
Ss18	ENSMUST00000040964.7	synovial sarcoma translocation, Chromosome 18 	76	1	0	0	1	0	mmu-miR-486a-3p				-0.01	-0.03	< 0.1
Acvr1c	ENSMUST00000028178.8	activin A receptor, type IC 	173	1	0	1	0	0	mmu-miR-486a-3p				-0.01	-0.04	< 0.1
Zfp326	ENSMUST00000031227.5	zinc finger protein 326 	288	1	0	1	0	2	mmu-miR-6954-5p				-0.01	-0.24	< 0.1
Pcbp2	ENSMUST00000077037.6	poly(rC) binding protein 2 	8069	2	0	2	0	0	mmu-miR-6954-5p				-0.01	-0.41	< 0.1
Bet1	ENSMUST00000049166.4	blocked early in transport 1 homolog (S. cerevisiae) 	850	1	0	1	0	1	mmu-miR-6954-5p				-0.01	-0.33	< 0.1
Usp24	ENSMUST00000094933.4	ubiquitin specific peptidase 24 	1482	1	0	1	0	0	mmu-miR-6954-5p				-0.01	-0.08	< 0.1
Vasp	ENSMUST00000032561.8	vasodilator-stimulated phosphoprotein 	363	3	0	1	2	0	mmu-miR-486a-3p				-0.01	-0.69	< 0.1
Dnajc15	ENSMUST00000022590.3	DnaJ (Hsp40) homolog, subfamily C, member 15 	7004	2	1	1	0	0	mmu-miR-6954-5p				-0.01	-0.66	< 0.1
Tma16	ENSMUST00000026681.5	translation machinery associated 16 homolog (S. cerevisiae) 	554	1	0	0	1	1	mmu-miR-486a-3p				-0.01	-0.05	< 0.1
Tom1	ENSMUST00000078847.6	target of myb1 homolog (chicken) 	65	1	0	1	0	0	mmu-miR-486a-3p				-0.01	-0.20	< 0.1
Spin1	ENSMUST00000095797.5	spindlin 1 	702	1	1	0	0	0	mmu-miR-486a-3p				-0.01	-0.19	< 0.1
Uhrf1bp1	ENSMUST00000114849.1	UHRF1 (ICBP90) binding protein 1 	677	1	0	0	1	1	mmu-miR-326-5p				-0.01	-0.01	< 0.1
Pacs1	ENSMUST00000025786.7	phosphofurin acidic cluster sorting protein 1 	176	1	0	1	0	0	mmu-miR-6954-5p				-0.01	-0.08	< 0.1
Lins	ENSMUST00000121777.3	lines homolog (Drosophila) 	71	1	1	0	0	0	mmu-miR-486a-3p				-0.01	-0.08	< 0.1
Zbtb9	ENSMUST00000120016.1	zinc finger and BTB domain containing 9 	573	1	0	0	1	0	mmu-miR-486a-3p				-0.01	-0.17	< 0.1
Rps6kc1	ENSMUST00000061611.9	ribosomal protein S6 kinase polypeptide 1 	202	1	1	0	0	0	mmu-miR-486a-3p				-0.01	-0.17	< 0.1
Rbbp6	ENSMUST00000052135.8	retinoblastoma binding protein 6 	606	2	1	1	0	0	mmu-miR-6954-5p				-0.01	-0.50	< 0.1
Dtnb	ENSMUST00000164578.3	dystrobrevin, beta 	476	3	0	3	0	0	mmu-miR-6954-5p				-0.01	-0.42	< 0.1
Memo1	ENSMUST00000078459.6	mediator of cell motility 1 	375	3	2	0	1	1	mmu-miR-486a-3p				-0.01	-0.52	< 0.1
Twistnb	ENSMUST00000020877.7	TWIST neighbor 	349	1	0	0	1	1	mmu-miR-486a-3p				-0.01	-0.12	< 0.1
Atg4c	ENSMUST00000030279.9	autophagy related 4C, cysteine peptidase 	66	2	0	1	1	1	mmu-miR-6954-5p				-0.01	-0.18	< 0.1
Idnk	ENSMUST00000051490.8	idnK gluconokinase homolog (E. coli) 	860	3	0	0	3	1	mmu-miR-486a-3p				-0.01	-0.38	< 0.1
Fam173b	ENSMUST00000042702.6	family with sequence similarity 173, member B 	258	1	0	0	1	0	mmu-miR-486a-3p				-0.01	-0.09	< 0.1
Cyp7b1	ENSMUST00000035625.6	cytochrome P450, family 7, subfamily b, polypeptide 1 	3994	2	1	1	0	0	mmu-miR-486a-3p				-0.01	-0.15	< 0.1
Esrp2	ENSMUST00000115979.3	epithelial splicing regulatory protein 2 	344	1	1	0	0	0	mmu-miR-486a-3p				-0.01	-0.13	< 0.1
Tmem214	ENSMUST00000046349.8	transmembrane protein 214 	1168	2	0	0	2	1	mmu-miR-486a-3p				-0.01	-0.30	< 0.1
Akna	ENSMUST00000035724.4	AT-hook transcription factor 	47	1	1	0	0	0	mmu-miR-486a-3p				-0.01	-0.39	< 0.1
Trpm6	ENSMUST00000040489.7	transient receptor potential cation channel, subfamily M, member 6 	128	1	0	0	1	0	mmu-miR-486a-3p				-0.01	-0.09	< 0.1
Nnmt	ENSMUST00000119426.1	nicotinamide N-methyltransferase 	189	1	0	0	1	0	mmu-miR-486a-3p				-0.01	-0.16	< 0.1
Prpf31	ENSMUST00000008517.7	PRP31 pre-mRNA processing factor 31 homolog (yeast) 	1615	1	1	0	0	0	mmu-miR-486a-3p				-0.01	-0.41	< 0.1
Arpp19	ENSMUST00000169492.2	cAMP-regulated phosphoprotein 19 	16301	1	0	0	1	0	mmu-miR-486a-3p				-0.01	-0.22	< 0.1
Clic6	ENSMUST00000023670.3	chloride intracellular channel 6 	146	1	1	0	0	0	mmu-miR-486a-3p				-0.01	-0.26	< 0.1
Gm10638	ENSMUST00000098532.2	predicted gene 10638 	84	1	0	1	0	0	mmu-miR-6954-5p				-0.01	-0.14	< 0.1
Nat1	ENSMUST00000026677.3	N-acetyl transferase 1 	56	1	0	0	1	0	mmu-miR-486a-3p				-0.01	-0.14	< 0.1
Ip6k3	ENSMUST00000025046.2	inositol hexaphosphate kinase 3 	62	1	0	1	0	0	mmu-miR-6954-5p				-0.01	-0.20	< 0.1
Mrps35	ENSMUST00000036111.7	mitochondrial ribosomal protein S35 	3009	1	0	1	0	1	mmu-miR-6954-5p				-0.01	-0.17	< 0.1
Apc2	ENSMUST00000105359.2	adenomatosis polyposis coli 2 	58	1	0	1	0	0	mmu-miR-6954-5p				-0.01	-0.03	< 0.1
Zfp68	ENSMUST00000110905.3	zinc finger protein 68 	507	1	0	0	1	0	mmu-miR-486a-3p				-0.01	-0.09	< 0.1
Bbox1	ENSMUST00000046233.3	butyrobetaine (gamma), 2-oxoglutarate dioxygenase 1 (gamma-butyrobetaine hydroxylase) 	384	1	0	0	1	0	mmu-miR-486a-3p				-0.01	-0.15	< 0.1
Surf2	ENSMUST00000015017.7	surfeit gene 2 	221	1	1	0	0	0	mmu-miR-6954-5p				-0.01	-0.28	< 0.1
Zfp101	ENSMUST00000167107.3	zinc finger protein 101 	141	1	0	0	1	0	mmu-miR-486a-3p				-0.01	-0.21	< 0.1
Hgsnat	ENSMUST00000037609.6	heparan-alpha-glucosaminide N-acetyltransferase 	2503	1	0	1	0	0	mmu-miR-486a-3p				-0.01	-0.23	< 0.1
2700062C07Rik	ENSMUST00000097646.3	RIKEN cDNA 2700062C07 gene 	127	1	0	1	0	0	mmu-miR-486a-3p				-0.01	-0.24	< 0.1
Plet1	ENSMUST00000114474.2	placenta expressed transcript 1 	770	2	0	1	1	0	mmu-miR-486a-3p				-0.01	-0.33	< 0.1
Mast2	ENSMUST00000003908.5	microtubule associated serine/threonine kinase 2 	94	1	1	0	0	0	mmu-miR-486a-3p				-0.01	-0.29	< 0.1
Orc3	ENSMUST00000048706.4	origin recognition complex, subunit 3 	1730	1	1	0	0	1	mmu-miR-486a-3p				-0.01	-0.26	< 0.1
Atp1a4	ENSMUST00000111243.1	ATPase, Na+/K+ transporting, alpha 4 polypeptide 	119	1	1	0	0	1	mmu-miR-486a-3p				-0.01	-0.37	< 0.1
Lrtm1	ENSMUST00000055662.2	leucine-rich repeats and transmembrane domains 1 	600	1	0	0	1	0	mmu-miR-486a-3p				-0.01	-0.19	< 0.1
Abcc6	ENSMUST00000002850.5	ATP-binding cassette, sub-family C (CFTR/MRP), member 6 	665	4	1	1	2	0	mmu-miR-6954-5p				-0.01	-0.82	< 0.1
Cenpo	ENSMUST00000140975.2	centromere protein O 	154	1	0	0	1	0	mmu-miR-486a-3p				-0.01	-0.15	< 0.1
Zfp846	ENSMUST00000115557.3	zinc finger protein 846 	264	3	0	1	2	0	mmu-miR-486a-3p				-0.01	-0.34	< 0.1
1110002E22Rik	ENSMUST00000163080.2	RIKEN cDNA 1110002E22 gene 	457	1	0	0	1	0	mmu-miR-326-5p				-0.01	-0.01	< 0.1
Slc16a3	ENSMUST00000168579.2	solute carrier family 16 (monocarboxylic acid transporters), member 3 	2295	2	0	1	1	1	mmu-miR-486a-3p				-0.01	-0.33	< 0.1
Csrp2	ENSMUST00000020403.5	cysteine and glycine-rich protein 2 	2580	3	1	1	1	0	mmu-miR-486a-3p				-0.01	-0.81	< 0.1
Tspan11	ENSMUST00000032501.4	tetraspanin 11 	2495	3	0	3	0	1	mmu-miR-486a-3p				-0.01	-0.32	< 0.1
Six5	ENSMUST00000049454.5	sine oculis-related homeobox 5 	303	2	0	2	0	0	mmu-miR-6954-5p				-0.01	-0.36	< 0.1
Mb21d2	ENSMUST00000100023.1	Mab-21 domain containing 2 	76	1	0	1	0	1	mmu-miR-6954-5p				-0.01	-0.15	< 0.1
Atf2	ENSMUST00000112010.3	activating transcription factor 2 	919	1	1	0	0	0	mmu-miR-486a-3p				-0.01	-0.23	< 0.1
Ddx49	ENSMUST00000008004.9	DEAD (Asp-Glu-Ala-Asp) box polypeptide 49 	2367	1	0	0	1	0	mmu-miR-486a-3p				-0.01	-0.20	< 0.1
BC030336	ENSMUST00000060175.6	cDNA sequence BC030336 	59	1	0	0	1	0	mmu-miR-486a-3p				-0.01	-0.04	< 0.1
9130019O22Rik	ENSMUST00000049052.3	RIKEN cDNA 9130019O22 gene 	135	1	0	0	1	1	mmu-miR-486a-3p				-0.01	-0.17	< 0.1
Tceb1	ENSMUST00000188641.1	transcription elongation factor B (SIII), polypeptide 1 	2260	1	0	1	0	1	mmu-miR-486a-3p				-0.01	-0.19	< 0.1
Thap7	ENSMUST00000100125.4	THAP domain containing 7 	597	1	0	1	0	0	mmu-miR-486a-3p				-0.01	-0.26	< 0.1
Itpr2	ENSMUST00000053273.9	inositol 1,4,5-triphosphate receptor 2 	460	1	0	1	0	1	mmu-miR-326-5p				-0.01	-0.02	< 0.1
Chst13	ENSMUST00000070890.4	carbohydrate (chondroitin 4) sulfotransferase 13 	51	1	0	0	1	1	mmu-miR-486a-3p				-0.01	-0.13	< 0.1
BC004004	ENSMUST00000064709.6	cDNA sequence BC004004 	5883	1	0	0	1	0	mmu-miR-486a-3p				-0.01	-0.21	< 0.1
Gpr39	ENSMUST00000027581.6	G protein-coupled receptor 39 	36	1	0	1	0	0	mmu-miR-6954-5p				-0.01	-0.20	< 0.1
Trappc5	ENSMUST00000044857.3	trafficking protein particle complex 5 	4402	1	0	0	1	0	mmu-miR-486a-3p				-0.01	-0.10	< 0.1
Ccdc89	ENSMUST00000061391.7	coiled-coil domain containing 89 	29	1	0	1	0	0	mmu-miR-6954-5p				-0.01	-0.13	< 0.1
Pdcd6ip	ENSMUST00000035086.7	programmed cell death 6 interacting protein 	5399	1	1	0	0	0	mmu-miR-326-5p				-0.01	-0.03	< 0.1
Cilp	ENSMUST00000048762.2	cartilage intermediate layer protein, nucleotide pyrophosphohydrolase 	78	1	0	1	0	0	mmu-miR-486a-3p				-0.01	-0.12	< 0.1
Clcn6	ENSMUST00000137724.2	chloride channel 6 	192	2	0	2	0	1	mmu-miR-486a-3p				-0.01	-0.25	< 0.1
Thap3	ENSMUST00000036680.2	THAP domain containing, apoptosis associated protein 3 	57	2	1	1	0	1	mmu-miR-6954-5p				-0.01	-0.43	< 0.1
Ddx10	ENSMUST00000065630.6	DEAD (Asp-Glu-Ala-Asp) box polypeptide 10 	63	1	0	1	0	1	mmu-miR-6954-5p				-0.01	-0.14	< 0.1
Synj2	ENSMUST00000115789.2	synaptojanin 2 	357	1	0	1	0	0	mmu-miR-6954-5p				-0.01	-0.14	< 0.1
Ccdc122	ENSMUST00000048208.4	coiled-coil domain containing 122 	296	1	0	1	0	0	mmu-miR-6954-5p				-0.01	-0.25	< 0.1
Gatad2a	ENSMUST00000065169.5	GATA zinc finger domain containing 2A 	1765	1	0	0	1	0	mmu-miR-326-5p				-0.01	-0.13	< 0.1
Zfp937	ENSMUST00000073782.3	zinc finger protein 937 	28	1	0	0	1	1	mmu-miR-486a-3p				-0.01	-0.10	< 0.1
Spice1	ENSMUST00000050897.6	spindle and centriole associated protein 1 	250	1	0	0	1	0	mmu-miR-6954-5p				-0.01	-0.16	< 0.1
Dcun1d1	ENSMUST00000178098.2	DCN1, defective in cullin neddylation 1, domain containing 1 (S. cerevisiae) 	649	2	0	1	1	0	mmu-miR-6954-5p				-0.01	-0.28	< 0.1
Serpina3k	ENSMUST00000043058.4	serine (or cysteine) peptidase inhibitor, clade A, member 3K 	4862	1	0	0	1	0	mmu-miR-486a-3p				-0.01	-0.13	< 0.1
Rwdd3	ENSMUST00000170781.1	RWD domain containing 3 	148	1	1	0	0	1	mmu-miR-486a-3p				-0.01	-0.28	< 0.1
Ankrd9	ENSMUST00000128353.2	ankyrin repeat domain 9 	1570	1	0	0	1	1	mmu-miR-486a-3p				-0.01	-0.10	< 0.1
4632415L05Rik	ENSMUST00000059704.4	RIKEN cDNA 4632415L05 gene 	164	1	0	0	1	2	mmu-miR-486a-3p				-0.01	-0.16	< 0.1
Sap30l	ENSMUST00000020826.5	SAP30-like 	4466	1	0	1	0	1	mmu-miR-6954-5p				-0.01	-0.11	< 0.1
Zfp593	ENSMUST00000030644.7	zinc finger protein 593 	1072	1	1	0	0	0	mmu-miR-6954-5p				-0.01	-0.47	< 0.1
Abcd4	ENSMUST00000021666.4	ATP-binding cassette, sub-family D (ALD), member 4 	131	1	0	0	1	0	mmu-miR-486a-3p				-0.01	-0.24	< 0.1
Asns	ENSMUST00000115542.2	asparagine synthetase 	1165	1	1	0	0	1	mmu-miR-486a-3p				-0.01	-0.35	< 0.1
Ms4a8a	ENSMUST00000025636.7	membrane-spanning 4-domains, subfamily A, member 8A 	24	2	0	2	0	0	mmu-miR-486a-3p				-0.01	-0.30	< 0.1
Nip7	ENSMUST00000034392.6	nuclear import 7 homolog (S. cerevisiae) 	3093	2	0	1	1	0	mmu-miR-6954-5p				-0.01	-0.41	< 0.1
6330419J24Rik	ENSMUST00000068106.3	RIKEN cDNA 6330419J24 gene 	52	1	1	0	0	0	mmu-miR-486a-3p				-0.01	-0.21	< 0.1
Tceanc2	ENSMUST00000057043.4	transcription elongation factor A (SII) N-terminal and central domain containing 2 	503	1	0	1	0	1	mmu-miR-486a-3p				-0.01	-0.12	< 0.1
Ext1	ENSMUST00000077273.3	exostoses (multiple) 1 	425	1	0	1	0	0	mmu-miR-6954-5p				-0.01	-0.09	< 0.1
Fbln1	ENSMUST00000057410.8	fibulin 1 	405	2	1	1	0	0	mmu-miR-486a-3p				-0.01	-0.46	< 0.1
Sgcg	ENSMUST00000077954.6	sarcoglycan, gamma (dystrophin-associated glycoprotein) 	2941	1	0	0	1	0	mmu-miR-486a-3p				-0.01	-0.09	< 0.1
Adcy4	ENSMUST00000170223.2	adenylate cyclase 4 	577	1	0	0	1	0	mmu-miR-486a-3p				-0.01	-0.23	< 0.1
Traf5	ENSMUST00000085573.6	TNF receptor-associated factor 5 	92	1	0	1	0	0	mmu-miR-6954-5p				-0.01	-0.16	< 0.1
Cox14	ENSMUST00000023761.2	cytochrome c oxidase assembly protein 14 	1099	1	1	0	0	0	mmu-miR-486a-3p				-0.01	-0.56	< 0.1
Imp4	ENSMUST00000027303.8	IMP4, U3 small nucleolar ribonucleoprotein, homolog (yeast) 	1581	1	0	0	1	0	mmu-miR-486a-3p				-0.01	-0.08	< 0.1
Mblac1	ENSMUST00000057773.4	metallo-beta-lactamase domain containing 1 	77	1	1	0	0	0	mmu-miR-486a-3p				-0.01	-0.37	< 0.1
Mgat5	ENSMUST00000038361.5	mannoside acetylglucosaminyltransferase 5 	770	1	0	1	0	1	mmu-miR-6954-5p				-0.01	-0.06	< 0.1
