Target gene	Representative transcript	Gene name	3P-seq tags + 5	Conserved sites total	Conserved 8mer sites	Conserved 7mer-m8 sites	Conserved 7mer-A1 sites	Poorly conserved sites total	Poorly conserved 8mer sites	Poorly conserved 7mer-m8 sites	Poorly conserved 7mer-A1 sites	6mer sites	Representative miRNA	Predicted occupancy (low miRNA)	Predicted occupancy (high miRNA)	Predicted occupancy (transfected miRNA)	Cumulative weighted context++ score	Total context++ score	Aggregate PCT	Previous TargetScan publication(s)
Ppp1r12b	ENSMUST00000045665.7	protein phosphatase 1, regulatory (inhibitor) subunit 12B 	2779	1	0	1	0	0	0	0	0	0	mmu-let-7a-5p	0.0289	0.1909	0.8446	-0.13	-0.14	0.53	2005, '07
Tex261	ENSMUST00000014892.7	testis expressed gene 261 	1750	1	0	0	1	0	0	0	0	0	mmu-let-7f-5p	0.0069	0.0490	0.2835	-0.13	-0.22	0.71	2005, '07
Slk	ENSMUST00000026043.6	STE20-like kinase 	5393	1	0	1	0	0	0	0	0	0	mmu-let-7a-5p	0.0092	0.0638	0.3253	-0.13	-0.18	0.88	2011
Trim33	ENSMUST00000029444.7	tripartite motif-containing 33 	2625	1	0	0	1	1	0	0	1	1	mmu-let-7d-5p	0.0217	0.1480	0.7553	-0.13	-0.25	0.60	2007, '09, '11
Tomt	ENSMUST00000106969.2	transmembrane O-methyltransferase 	11	1	1	0	0	0	0	0	0	0	mmu-let-7a-5p	0.0266	0.1473	0.4116	-0.13	-0.31	< 0.1	NULL
Dgki	ENSMUST00000101532.4	diacylglycerol kinase, iota 	6	1	0	1	0	2	0	0	2	0	mmu-let-7d-5p	0.0040	0.0287	0.1836	-0.13	-0.30	0.67	2007, '09, '11
Nup155	ENSMUST00000163765.1	nucleoporin 155 	2075	2	1	1	0	0	0	0	0	0	mmu-let-7c-5p	0.0169	0.1099	0.4449	-0.13	-0.37	0.72	2009, '11
Poglut1	ENSMUST00000036210.6	protein O-glucosyltransferase 1 	1048	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0020	0.0147	0.0990	-0.13	-0.17	0.74	2007, '09, '11
Ctif	ENSMUST00000165559.1	CBP80/20-dependent translation initiation factor 	21	1	0	1	0	1	0	1	0	0	mmu-let-7b-5p	0.0219	0.1472	0.6720	-0.13	-0.16	0.40	2007, '09, '11
Nsd1	ENSMUST00000099490.2	nuclear receptor-binding SET-domain protein 1 	1937	1	0	1	0	0	0	0	0	0	mmu-let-7d-5p	0.0244	0.1655	0.8252	-0.13	-0.16	0.72	2009, '11
Homer2	ENSMUST00000026922.8	homer homolog 2 (Drosophila) 	285	1	1	0	0	0	0	0	0	3	mmu-let-7d-5p	0.0374	0.2003	0.6730	-0.13	-0.39	0.91	2005, '11
Kmt2d	ENSMUST00000178486.3	lysine (K)-specific methyltransferase 2D 	273	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0559	0.3296	1.1273	-0.13	-0.13	0.74	2007, '11
Cnot6l	ENSMUST00000155901.2	CCR4-NOT transcription complex, subunit 6-like 	632	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0075	0.0516	0.2604	-0.13	-0.18	0.79	2007
Pkn2	ENSMUST00000043812.9	protein kinase N2 	374	1	0	0	1	1	0	0	1	0	mmu-let-7d-5p	0.0063	0.0454	0.2886	-0.13	-0.35	0.75	2007, '11
Gm15800	ENSMUST00000119892.3	predicted gene 15800 	526	1	0	1	0	0	0	0	0	0	mmu-let-7a-5p	0.0369	0.2519	1.2375	-0.13	-0.13	0.74	NULL
Cdyl	ENSMUST00000075220.7	chromodomain protein, Y chromosome-like 	236	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0067	0.0482	0.3129	-0.12	-0.12	0.58	2005, '07, '09, '11
Prr14l	ENSMUST00000120129.3	proline rich 14-like 	620	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0087	0.0617	0.3557	-0.12	-0.12	0.74	2009, '11
Rasgrf2	ENSMUST00000099326.4	RAS protein-specific guanine nucleotide-releasing factor 2 	405	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0213	0.1390	0.5741	-0.12	-0.15	0.80	2011
Entpd7	ENSMUST00000081079.5	ectonucleoside triphosphate diphosphohydrolase 7 	146	1	1	0	0	0	0	0	0	0	mmu-miR-98-5p	0.0304	0.1756	0.6475	-0.12	-0.41	0.73	2009, '11
Abl2	ENSMUST00000166172.3	v-abl Abelson murine leukemia viral oncogene 2 (arg, Abelson-related gene) 	860	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0058	0.0424	0.2881	-0.12	-0.12	0.95	2009, '11
Ttl	ENSMUST00000035812.8	tubulin tyrosine ligase 	519	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0204	0.1438	0.8101	-0.12	-0.13	0.88	2005, '07, '11
Gm17349	ENSMUST00000163472.2	predicted gene, 17349 	31	1	1	0	0	1	0	1	0	1	mmu-let-7d-5p	0.0148	0.1026	0.5317	-0.12	-0.38	< 0.1	NULL
Chd4	ENSMUST00000056889.9	chromodomain helicase DNA binding protein 4 	170	1	0	1	0	0	0	0	0	0	mmu-let-7a-5p	0.0099	0.0662	0.3017	-0.12	-0.30	0.90	2005, '07, '09, '11
Garem	ENSMUST00000049260.6	GRB2 associated, regulator of MAPK1 	212	1	0	0	1	0	0	0	0	1	mmu-let-7d-5p	0.0115	0.0814	0.4772	-0.12	-0.22	0.92	NULL
Otud5	ENSMUST00000033494.10	OTU domain containing 5 	808	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0094	0.0616	0.2599	-0.12	-0.31	0.37	NULL
Srgap3	ENSMUST00000088373.5	SLIT-ROBO Rho GTPase activating protein 3 	81	1	0	0	1	1	0	1	0	0	mmu-miR-98-5p	0.0226	0.1553	0.8075	-0.12	-0.24	0.88	2005, '07, '09, '11
Arhgap32	ENSMUST00000174641.2	Rho GTPase activating protein 32 	299	1	0	0	1	1	0	0	1	0	mmu-let-7d-5p	0.0066	0.0483	0.3219	-0.12	-0.20	0.94	2011
Oxa1l	ENSMUST00000000985.5	oxidase assembly 1-like 	1457	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0162	0.1080	0.5191	-0.12	-0.39	< 0.1	2009, '11
Ubn2	ENSMUST00000160583.2	ubinuclein 2 	207	1	0	1	0	0	0	0	0	0	mmu-let-7f-5p	0.0287	0.1964	0.9529	-0.11	-0.18	0.88	2009, '11
Scube3	ENSMUST00000043503.4	signal peptide, CUB domain, EGF-like 3 	80	1	0	1	0	0	0	0	0	0	mmu-let-7i-5p	0.0161	0.1087	0.5001	-0.11	-0.12	0.85	2005, '07
Napepld	ENSMUST00000115217.2	N-acyl phosphatidylethanolamine phospholipase D 	76	1	0	1	0	0	0	0	0	0	mmu-let-7f-5p	0.0066	0.0446	0.2077	-0.11	-0.28	0.94	2007, '09, '11
Eif5b	ENSMUST00000027252.7	eukaryotic translation initiation factor 5B 	574	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0186	0.1280	0.6669	-0.11	-0.24	0.95	2009, '11
Srr	ENSMUST00000065211.3	serine racemase 	601	1	0	1	0	0	0	0	0	0	mmu-let-7b-5p	0.0197	0.1202	0.3990	-0.11	-0.20	< 0.1	2005, '07
Ccny	ENSMUST00000053917.4	cyclin Y 	1487	1	0	1	0	0	0	0	0	0	mmu-let-7g-5p	0.0095	0.0632	0.2884	-0.11	-0.36	0.95	2009, '11
Sall3	ENSMUST00000057950.7	sal-like 3 (Drosophila) 	42	1	1	0	0	0	0	0	0	1	mmu-let-7d-5p	0.0183	0.1151	0.4945	-0.11	-0.45	0.94	2009, '11
Thoc2	ENSMUST00000047037.9	THO complex 2 	657	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0104	0.0712	0.3559	-0.11	-0.24	0.89	2007, '09, '11
Kif21b	ENSMUST00000075164.5	kinesin family member 21B 	144	1	1	0	0	0	0	0	0	1	mmu-let-7d-5p	0.0280	0.1806	0.7263	-0.11	-0.11	0.97	2007, '09, '11
Atxn1	ENSMUST00000180110.2	ataxin 1 	414	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0110	0.0798	0.5153	-0.11	-0.11	0.53	2005, '07, '11
Thrb	ENSMUST00000091471.5	thyroid hormone receptor beta 	358	1	1	0	0	2	1	0	1	1	mmu-let-7d-5p	0.0065	0.0472	0.3006	-0.11	-0.50	0.21	2007, '09, '11
Spred3	ENSMUST00000048923.6	sprouty-related, EVH1 domain containing 3 	33	1	0	1	0	0	0	0	0	0	mmu-let-7a-5p	0.0207	0.1195	0.3636	-0.11	-0.27	0.92	2009, '11
Ick	ENSMUST00000044551.7	intestinal cell kinase 	459	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0043	0.0309	0.2014	-0.11	-0.20	0.89	2005, '07, '11
Slc45a4	ENSMUST00000151288.2	solute carrier family 45, member 4 	135	1	0	1	0	1	0	1	0	0	mmu-let-7d-5p	0.0201	0.1423	0.8143	-0.11	-0.11	0.58	2007, '11
Fam126b	ENSMUST00000161600.2	family with sequence similarity 126, member B 	493	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0237	0.1548	0.6525	-0.11	-0.13	< 0.1	2009, '11
Rufy3	ENSMUST00000031229.6	RUN and FYVE domain containing 3 	17	1	0	1	0	0	0	0	0	0	mmu-let-7b-5p	0.0107	0.0675	0.2497	-0.10	-0.34	0.95	2007, '09, '11
Fstl4	ENSMUST00000036796.7	follistatin-like 4 	9	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0385	0.2162	0.7428	-0.10	-0.24	0.96	NULL
St8sia1	ENSMUST00000032421.3	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 1 	150	1	0	1	0	1	0	0	1	1	mmu-let-7g-5p	0.0148	0.0968	0.4165	-0.10	-0.39	0.93	2009, '11
Wdfy3	ENSMUST00000053177.8	WD repeat and FYVE domain containing 3 	1336	1	0	0	1	0	0	0	0	1	mmu-let-7d-5p	0.0383	0.2748	1.6841	-0.10	-0.10	0.53	2005, '07, '11
Msantd3	ENSMUST00000107704.1	Myb/SANT-like DNA-binding domain containing 3 	586	1	0	1	0	0	0	0	0	0	mmu-miR-98-5p	0.0091	0.0569	0.2016	-0.10	-0.37	0.87	NULL
Dcx	ENSMUST00000033642.4	doublecortin 	5	1	0	1	0	0	0	0	0	0	mmu-let-7d-5p	0.0149	0.1024	0.5144	-0.10	-0.10	0.19	2005, '07, '09, '11
Sbno1	ENSMUST00000065263.6	sno, strawberry notch homolog 1 (Drosophila) 	3685	1	0	1	0	0	0	0	0	0	mmu-let-7d-5p	0.0125	0.0853	0.4152	-0.10	-0.14	0.94	2009, '11
Ccdc141	ENSMUST00000049544.8	coiled-coil domain containing 141 	251	1	0	1	0	1	0	0	1	0	mmu-let-7d-5p	0.0173	0.1093	0.4126	-0.10	-0.29	0.90	2011
Ccdc93	ENSMUST00000036025.10	coiled-coil domain containing 93 	497	1	0	1	0	1	0	1	0	0	mmu-let-7i-5p	0.0219	0.1411	0.5873	-0.10	-0.19	0.45	2007, '09, '11
Rnf38	ENSMUST00000098098.3	ring finger protein 38 	90	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0098	0.0702	0.4341	-0.10	-0.29	0.89	2005, '07, '09, '11
Trib2	ENSMUST00000020922.7	tribbles homolog 2 (Drosophila) 	63	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0032	0.0229	0.1514	-0.10	-0.20	0.91	2005, '07, '09, '11
Usp12	ENSMUST00000085614.5	ubiquitin specific peptidase 12 	30	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0100	0.0607	0.2043	-0.10	-0.40	0.87	2009, '11
Zfp322a	ENSMUST00000050101.3	zinc finger protein 322A 	431	1	1	0	0	0	0	0	0	1	mmu-let-7d-5p	0.0128	0.0840	0.3876	-0.09	-0.44	0.80	2009, '11
Brd3	ENSMUST00000028282.9	bromodomain containing 3 	296	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0030	0.0214	0.1200	-0.09	-0.25	0.94	2005, '07, '09, '11
Xylt1	ENSMUST00000032892.5	xylosyltransferase 1 	15	1	1	0	0	1	0	1	0	1	mmu-let-7d-5p	0.0268	0.1786	0.7837	-0.09	-0.14	0.98	2007
Dld	ENSMUST00000110857.3	dihydrolipoamide dehydrogenase 	2534	1	0	1	0	0	0	0	0	2	mmu-let-7i-5p	0.0083	0.0579	0.3100	-0.09	-0.41	0.41	2007
Acsl6	ENSMUST00000093106.6	acyl-CoA synthetase long-chain family member 6 	49	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0086	0.0544	0.1989	-0.09	-0.36	0.98	2005, '07
Rnf217	ENSMUST00000081989.7	ring finger protein 217 	754	1	0	0	1	1	0	0	1	0	mmu-let-7d-5p	0.0097	0.0704	0.4575	-0.09	-0.34	0.85	2007, '11
Usp47	ENSMUST00000106653.2	ubiquitin specific peptidase 47 	1481	1	0	0	1	0	0	0	0	0	mmu-let-7a-5p	0.0176	0.0991	0.2739	-0.09	-0.29	0.89	2007, '09, '11
Kcnc3	ENSMUST00000071062.5	potassium voltage gated channel, Shaw-related subfamily, member 3 	68	1	0	1	0	0	0	0	0	0	mmu-let-7a-5p	0.0062	0.0443	0.2614	-0.09	-0.12	0.79	2009, '11
Cecr2	ENSMUST00000112686.2	cat eye syndrome chromosome region, candidate 2 	350	1	0	0	1	0	0	0	0	0	mmu-let-7f-5p	0.0398	0.2613	1.1453	-0.09	-0.33	0.95	2009, '11
Braf	ENSMUST00000002487.9	Braf transforming gene 	393	1	0	1	0	0	0	0	0	1	mmu-let-7a-5p	0.0193	0.1373	0.8026	-0.09	-0.10	0.29	2009, '11
Cgnl1	ENSMUST00000121322.2	cingulin-like 1 	128	1	0	1	0	0	0	0	0	0	mmu-let-7b-5p	0.0220	0.1552	0.8750	-0.09	-0.10	0.54	2005, '07, '09, '11
Ubfd1	ENSMUST00000033158.4	ubiquitin family domain containing 1 	2965	1	0	0	1	2	0	1	1	0	mmu-let-7d-5p	0.0019	0.0137	0.0966	-0.09	-0.31	0.74	2007, '09, '11
Ptchd4	ENSMUST00000048691.4	patched domain containing 4 	25	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0342	0.2298	1.1473	-0.09	-0.17	0.98	NULL
Rsf1	ENSMUST00000042399.8	remodeling and spacing factor 1 	388	1	0	1	0	0	0	0	0	1	mmu-let-7d-5p	0.0190	0.1231	0.5164	-0.08	-0.20	0.53	2011
Atpaf1	ENSMUST00000176047.2	ATP synthase mitochondrial F1 complex assembly factor 1 	222	1	1	0	0	0	0	0	0	1	mmu-let-7f-5p	0.0167	0.1101	0.5655	-0.08	-0.46	0.84	NULL
Ahctf1	ENSMUST00000027768.8	AT hook containing transcription factor 1 	1253	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0125	0.0774	0.3065	-0.08	-0.34	0.34	2007, '09, '11
Msi2	ENSMUST00000107909.2	musashi RNA-binding protein 2 	510	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0038	0.0276	0.1709	-0.08	-0.23	0.88	2009, '11
Epc2	ENSMUST00000092123.5	enhancer of polycomb homolog 2 (Drosophila) 	537	1	0	1	0	0	0	0	0	0	mmu-let-7d-5p	0.0184	0.1156	0.4727	-0.08	-0.23	0.11	NULL
Golga7b	ENSMUST00000122375.2	golgi autoantigen, golgin subfamily a, 7B 	131	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0038	0.0271	0.1575	-0.08	-0.13	< 0.1	2007, '09, '11
Ncor1	ENSMUST00000018645.7	nuclear receptor co-repressor 1 	783	1	0	0	1	1	0	1	0	0	mmu-let-7d-5p	0.0064	0.0468	0.3187	-0.08	-0.15	0.80	2009, '11
Gramd1b	ENSMUST00000121357.2	GRAM domain containing 1B 	86	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0086	0.0616	0.3653	-0.08	-0.16	0.70	NULL
Gsg1l	ENSMUST00000073935.5	GSG1-like 	46	1	0	1	0	0	0	0	0	0	mmu-let-7b-5p	0.0151	0.0921	0.2983	-0.08	-0.19	0.25	2009, '11
Stat3	ENSMUST00000103114.2	signal transducer and activator of transcription 3 	1173	1	0	1	0	1	0	0	1	0	mmu-let-7d-5p	0.0142	0.1019	0.6364	-0.08	-0.08	< 0.1	2005, '07, '09, '11
4931428F04Rik	ENSMUST00000171788.2	RIKEN cDNA 4931428F04 gene 	57	1	0	1	0	0	0	0	0	1	mmu-let-7b-5p	0.0069	0.0471	0.2407	-0.07	-0.41	0.94	2009, '11
Lrrc58	ENSMUST00000078717.6	leucine rich repeat containing 58 	92	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0097	0.0591	0.1968	-0.07	-0.29	0.97	2009, '11
D630045J12Rik	ENSMUST00000117556.2	RIKEN cDNA D630045J12 gene 	244	1	0	1	0	1	0	0	1	2	mmu-let-7d-5p	0.0236	0.1604	0.8161	-0.07	-0.27	0.94	2011
Fam104a	ENSMUST00000120194.1	family with sequence similarity 104, member A 	631	1	0	1	0	0	0	0	0	0	mmu-let-7d-5p	0.0057	0.0367	0.1365	-0.07	-0.34	0.93	2007, '09, '11
Yy1	ENSMUST00000021692.7	YY1 transcription factor 	3503	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0080	0.0503	0.1846	-0.07	-0.28	0.94	NULL
Wipi2	ENSMUST00000036872.10	WD repeat domain, phosphoinositide interacting 2 	1747	1	1	0	0	0	0	0	0	0	mmu-let-7g-5p	0.0079	0.0538	0.2478	-0.07	-0.14	0.16	NULL
Heatr5b	ENSMUST00000097281.2	HEAT repeat containing 5B 	188	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0165	0.1159	0.6425	-0.07	-0.11	0.63	NULL
Rab30	ENSMUST00000032879.8	RAB30, member RAS oncogene family 	202	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0043	0.0299	0.1476	-0.07	-0.18	0.71	NULL
Vcpip1	ENSMUST00000057438.6	valosin containing protein (p97)/p47 complex interacting protein 1 	1069	1	0	0	1	0	0	0	0	1	mmu-miR-98-5p	0.0050	0.0354	0.2101	-0.07	-0.09	0.59	2005, '07
Col5a2	ENSMUST00000086430.4	collagen, type V, alpha 2 	1978	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0121	0.0671	0.1869	-0.07	-0.35	0.97	2005, '07, '09, '11
Atg4b	ENSMUST00000027502.10	autophagy related 4B, cysteine peptidase 	1069	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0026	0.0183	0.0977	-0.07	-0.26	0.53	2007, '09, '11
Kcng3	ENSMUST00000051482.1	potassium voltage-gated channel, subfamily G, member 3 	28	1	0	0	1	2	1	1	0	1	mmu-let-7d-5p	0.0212	0.1493	0.8262	-0.06	-0.12	0.78	NULL
Ing3	ENSMUST00000031680.4	inhibitor of growth family, member 3 	348	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0088	0.0485	0.1287	-0.06	-0.45	0.55	2009, '11
Col4a3bp	ENSMUST00000077672.5	collagen, type IV, alpha 3 (Goodpasture antigen) binding protein 	198	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0044	0.0304	0.1464	-0.06	-0.25	0.82	2011
Ccnf	ENSMUST00000115390.3	cyclin F 	309	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0268	0.1788	0.8083	-0.06	-0.40	0.22	2005
Nlk	ENSMUST00000142739.2	nemo like kinase 	64	1	0	1	0	0	0	0	0	1	mmu-miR-98-5p	0.0043	0.0299	0.1677	-0.06	-0.28	0.95	2005, '07, '09, '11
Lsm11	ENSMUST00000129820.2	U7 snRNP-specific Sm-like protein LSM11 	369	1	1	0	0	0	0	0	0	1	mmu-let-7d-5p	0.0098	0.0605	0.2161	-0.06	-0.27	0.98	2005, '07, '09, '11
Zfp281	ENSMUST00000047734.9	zinc finger protein 281 	1001	1	1	0	0	0	0	0	0	1	mmu-let-7i-5p	0.0329	0.1751	0.6866	-0.06	-0.31	< 0.1	NULL
Rab3gap2	ENSMUST00000069652.6	RAB3 GTPase activating protein subunit 2 	675	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0100	0.0644	0.2639	-0.06	-0.18	0.94	2011
Socs7	ENSMUST00000045540.3	suppressor of cytokine signaling 7 	64	1	0	1	0	0	0	0	0	0	mmu-let-7b-5p	0.0138	0.0863	0.3334	-0.06	-0.18	0.44	2009, '11
Trove2	ENSMUST00000159879.1	TROVE domain family, member 2 	122	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0066	0.0432	0.1777	-0.05	-0.20	0.74	2009, '11
Ngly1	ENSMUST00000022310.6	N-glycanase 1 	1898	1	0	0	1	1	1	0	0	0	mmu-let-7d-5p	0.0045	0.0273	0.0943	-0.05	-0.76	0.73	2009, '11
Cir1	ENSMUST00000058615.9	corepressor interacting with RBPJ, 1 	11	1	0	0	1	0	0	0	0	0	mmu-let-7g-5p	0.0064	0.0439	0.2151	-0.05	-0.17	0.59	NULL
Bbx	ENSMUST00000138166.2	bobby sox homolog (Drosophila) 	116	2	0	1	1	0	0	0	0	0	mmu-let-7i-5p	0.0069	0.0456	0.1997	-0.05	-0.23	0.72	2011
Agap1	ENSMUST00000027521.9	ArfGAP with GTPase domain, ankyrin repeat and PH domain 1 	284	1	0	0	1	1	0	1	0	0	mmu-let-7d-5p	0.0053	0.0362	0.1738	-0.05	-0.23	0.95	2009, '11
Tmod2	ENSMUST00000064433.4	tropomodulin 2 	83	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0081	0.0475	0.1598	-0.05	-0.38	0.97	2009, '11
Abcc5	ENSMUST00000079158.7	ATP-binding cassette, sub-family C (CFTR/MRP), member 5 	144	1	1	0	0	0	0	0	0	0	mmu-let-7g-5p	0.0094	0.0625	0.2938	-0.05	-0.24	0.88	2005, '07, '09, '11
Suv39h2	ENSMUST00000027956.3	suppressor of variegation 3-9 homolog 2 (Drosophila) 	203	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0123	0.0869	0.4965	-0.05	-0.31	0.68	2011
Dst	ENSMUST00000097786.4	dystonin 	545	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0111	0.0779	0.4282	-0.05	-0.22	0.84	2005, '07, '09, '11
Gpc4	ENSMUST00000033450.2	glypican 4 	3830	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0040	0.0288	0.1865	-0.05	-0.15	0.94	NULL
Parp8	ENSMUST00000022239.6	poly (ADP-ribose) polymerase family, member 8 	323	1	1	0	0	1	0	1	0	0	mmu-let-7d-5p	0.0081	0.0501	0.1894	-0.04	-0.42	0.97	NULL
Ccnd1	ENSMUST00000093962.4	cyclin D1 	334	1	0	0	1	0	0	0	0	0	mmu-let-7b-5p	0.0063	0.0385	0.1303	-0.04	-0.25	0.94	2005, '07, '09, '11
Mon2	ENSMUST00000073792.4	MON2 homolog (yeast) 	2395	1	0	0	1	2	0	2	0	1	mmu-let-7i-5p	0.0133	0.0875	0.3853	-0.04	-0.29	0.95	2007, '11
Tead3	ENSMUST00000154873.2	TEA domain family member 3 	190	1	0	1	0	0	0	0	0	0	mmu-let-7d-5p	0.0064	0.0457	0.2635	-0.04	-0.04	0.10	2005, '07, '09, '11
Ccnt2	ENSMUST00000112570.1	cyclin T2 	793	1	0	1	0	0	0	0	0	0	mmu-let-7d-5p	0.0114	0.0789	0.4315	-0.04	-0.20	0.74	NULL
Fgf23	ENSMUST00000000186.6	fibroblast growth factor 23 	5	1	0	1	0	0	0	0	0	1	mmu-let-7i-5p	0.0018	0.0130	0.0918	-0.04	-0.41	0.83	2005, '07
Hdgfrp3	ENSMUST00000107305.2	hepatoma-derived growth factor, related protein 3 	251	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0040	0.0264	0.1155	-0.04	-0.25	0.60	2011
E130308A19Rik	ENSMUST00000070150.5	RIKEN cDNA E130308A19 gene 	224	2	0	1	1	1	0	1	0	0	mmu-let-7d-5p	0.0077	0.0542	0.3187	-0.04	-0.47	0.99	NULL
Smad2	ENSMUST00000168423.2	SMAD family member 2 	979	1	0	1	0	1	0	0	1	1	mmu-let-7d-5p	0.0066	0.0430	0.1736	-0.04	-0.28	0.82	2007
Leprotl1	ENSMUST00000033910.8	leptin receptor overlapping transcript-like 1 	759	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0022	0.0148	0.0646	-0.04	-0.29	0.54	2005, '07, '09, '11
Stk24	ENSMUST00000079817.7	serine/threonine kinase 24 	904	1	0	0	1	0	0	0	0	0	mmu-let-7b-5p	0.0028	0.0203	0.1317	-0.03	-0.22	0.94	2007, '09, '11
Zfp191	ENSMUST00000066497.6	zinc finger protein 191 	2139	1	0	1	0	0	0	0	0	0	mmu-let-7d-5p	0.0052	0.0353	0.1776	-0.03	-0.25	0.72	NULL
Gdap2	ENSMUST00000029459.4	ganglioside-induced differentiation-associated-protein 2 	789	1	1	0	0	0	0	0	0	0	mmu-let-7a-5p	0.0129	0.0592	0.1855	-0.03	-0.48	0.91	2007, '09, '11
Pgrmc1	ENSMUST00000073339.6	progesterone receptor membrane component 1 	306	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0014	0.0099	0.0595	-0.03	-0.30	0.86	2005, '07, '09, '11
Hlf	ENSMUST00000004051.7	hepatic leukemia factor 	348	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0071	0.0405	0.1392	-0.03	-0.34	0.21	2007, '09, '11
Ltn1	ENSMUST00000039449.7	listerin E3 ubiquitin protein ligase 1 	1140	1	0	1	0	0	0	0	0	0	mmu-let-7d-5p	0.0117	0.0795	0.4403	-0.03	-0.30	0.87	2007, '09, '11
Dnajb14	ENSMUST00000090178.5	DnaJ (Hsp40) homolog, subfamily B, member 14 	446	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0036	0.0248	0.1245	-0.03	-0.21	0.95	NULL
Chic2	ENSMUST00000075452.5	cysteine-rich hydrophobic domain 2 	492	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0025	0.0155	0.0594	-0.03	-0.42	0.82	NULL
Rbms2	ENSMUST00000099139.2	RNA binding motif, single stranded interacting protein 2 	1020	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0062	0.0299	0.0649	-0.03	-0.42	0.95	2009, '11
Cdk6	ENSMUST00000165117.2	cyclin-dependent kinase 6 	1100	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0014	0.0101	0.0712	-0.03	-0.12	0.70	2007, '09, '11
Slc2a2	ENSMUST00000029240.8	solute carrier family 2 (facilitated glucose transporter), member 2 	1383	1	1	0	0	0	0	0	0	1	mmu-let-7e-5p	0.0030	0.0208	0.1093	-0.03	-0.22	0.87	NULL
Ankrd28	ENSMUST00000014640.7	ankyrin repeat domain 28 	256	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0046	0.0321	0.1831	-0.03	-0.21	0.82	NULL
Fbxl22	ENSMUST00000056890.8	F-box and leucine-rich repeat protein 22 	626	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0024	0.0152	0.0546	-0.02	-0.29	< 0.1	2009, '11
Cdc14b	ENSMUST00000109770.1	CDC14 cell division cycle 14B 	89	1	0	1	0	0	0	0	0	1	mmu-let-7g-5p	0.0073	0.0510	0.2764	-0.02	-0.29	0.44	2007, '09, '11
Exoc5	ENSMUST00000162175.2	exocyst complex component 5 	687	1	0	1	0	1	1	0	0	1	mmu-let-7g-5p	0.0065	0.0450	0.2312	-0.02	-0.31	0.63	2007
