Target gene	Representative transcript	Gene name	3P-seq tags + 5	Total sites	8mer sites	7mer-m8 sites	7mer-A1 sites	6mer sites	Representative miRNA	Predicted occupancy (low miRNA)	Predicted occupancy (high miRNA)	Predicted occupancy (transfected miRNA)	Cumulative weighted context++ score	Total context++ score	Aggregate PCT
Cldn10	ENSMUST00000100314.3	claudin 10 	2043	1	0	0	1	0	mmu-miR-574-5p	0.0001	0.0010	0.0071	0	-0.14	< 0.1
Ms4a4d	ENSMUST00000025581.6	membrane-spanning 4-domains, subfamily A, member 4D 	246	1	1	0	0	0	mmu-miR-574-5p	0.0001	0.0005	0.0020	0	-0.24	< 0.1
Agxt	ENSMUST00000027491.6	alanine-glyoxylate aminotransferase 	3377	2	1	0	1	0	mmu-miR-574-5p	0.0005	0.0037	0.0262	0	-0.15	< 0.1
Cmpk2	ENSMUST00000020969.3	cytidine monophosphate (UMP-CMP) kinase 2, mitochondrial 	584	1	1	0	0	0	mmu-miR-574-5p	0.0019	0.0139	0.0917	0	-0.12	< 0.1
Nkx2-1	ENSMUST00000178477.3	NK2 homeobox 1 	100	1	0	1	0	1	mmu-miR-574-5p	0.0003	0.0022	0.0133	0	-0.02	< 0.1
Fgfr2	ENSMUST00000124096.2	fibroblast growth factor receptor 2 	493	1	1	0	0	0	mmu-miR-574-5p	0.0038	0.0274	0.1872	0	-0.27	< 0.1
Ten1	ENSMUST00000021130.6	TEN1 telomerase capping complex subunit 	766	1*	0	0	0	1	mmu-miR-574-5p	0.0004	0.0027	0.0181	0	-0.03	< 0.1
Ces1f	ENSMUST00000034178.8	carboxylesterase 1F 	2892	1	0	0	1	0	mmu-miR-574-5p	0.0008	0.0060	0.0429	0	-0.07	< 0.1
Trappc2l	ENSMUST00000015157.8	trafficking protein particle complex 2-like 	2536	10*	1	0	4	1	mmu-miR-574-5p	0.0002	0.0009	0.0031	0	-1.12	< 0.1
Alkbh3	ENSMUST00000111240.2	alkB, alkylation repair homolog 3 (E. coli) 	1023	1	0	0	1	0	mmu-miR-574-5p	0.0001	0.0006	0.0031	0	-0.09	< 0.1
Cbs	ENSMUST00000067801.7	cystathionine beta-synthase 	1720	1	0	0	1	0	mmu-miR-574-5p	0.0026	0.0189	0.1303	0	-0.09	< 0.1
9130401M01Rik	ENSMUST00000100655.4	RIKEN cDNA 9130401M01 gene 	826	2	1	1	0	1	mmu-miR-574-5p	0.0007	0.0054	0.0358	0	-0.39	< 0.1
2610528J11Rik	ENSMUST00000030261.5	RIKEN cDNA 2610528J11 gene 	492	10*	1	1	0	0	mmu-miR-574-5p	0.0001	0.0006	0.0030	0	-0.31	< 0.1
Acsm1	ENSMUST00000047929.7	acyl-CoA synthetase medium-chain family member 1 	3756	3*	0	1	1	0	mmu-miR-574-5p	0.0008	0.0060	0.0404	0	-0.28	< 0.1
Lrrc3b	ENSMUST00000055211.4	leucine rich repeat containing 3B 	300	1	0	0	1	1	mmu-miR-574-5p	0.0001	0.0006	0.0036	0	-0.14	< 0.1
Nop58	ENSMUST00000191142.1	NOP58 ribonucleoprotein 	1755	2*	1	0	0	2	mmu-miR-574-5p	0.0004	0.0025	0.0124	0	-0.29	< 0.1
Ube2r2	ENSMUST00000040008.3	ubiquitin-conjugating enzyme E2R 2 	5664	1	0	1	0	0	mmu-miR-574-5p	0.0009	0.0068	0.0475	0	-0.21	< 0.1
Pycard	ENSMUST00000033056.3	PYD and CARD domain containing 	289	2*	0	0	1	0	mmu-miR-574-5p	0.0007	0.0051	0.0360	0	-0.10	< 0.1
Cenpb	ENSMUST00000089510.4	centromere protein B 	1863	1	0	0	1	0	mmu-miR-574-5p	0.0004	0.0027	0.0192	0	-0.02	< 0.1
Ctsb	ENSMUST00000006235.7	cathepsin B 	26688	1	0	0	1	0	mmu-miR-574-5p	0.0002	0.0014	0.0089	0	-0.04	< 0.1
Cfdp1	ENSMUST00000034432.5	craniofacial development protein 1 	1616	1	0	0	1	0	mmu-miR-574-5p	0.0001	0.0007	0.0045	0	-0.07	< 0.1
Tmsb15b2	ENSMUST00000069803.4	thymosin beta 15b2 	5	1	0	1	0	1	mmu-miR-574-5p	0.0000	0.0003	0.0013	0	-0.45	< 0.1
Gm16039	ENSMUST00000162034.2	predicted gene 16039 	1286	1	1	0	0	0	mmu-miR-574-5p	0.0015	0.0107	0.0722	0	-0.40	< 0.1
Stag2	ENSMUST00000115073.3	stromal antigen 2 	3749	1	0	1	0	0	mmu-miR-574-5p	0.0004	0.0028	0.0157	0	-0.21	< 0.1
Dusp27	ENSMUST00000085992.2	dual specificity phosphatase 27 (putative) 	190	2	0	2	0	0	mmu-miR-574-5p	0.0004	0.0025	0.0120	0	-0.07	< 0.1
Taz	ENSMUST00000124200.2	tafazzin 	368	1*	0	0	0	2	mmu-miR-574-5p	0.0008	0.0061	0.0434	0	-0.05	< 0.1
Gm4952	ENSMUST00000092931.6	predicted gene 4952 	251	2*	0	1	0	1	mmu-miR-574-5p	0.0042	0.0305	0.1889	0	-0.16	< 0.1
Narf	ENSMUST00000103015.3	nuclear prelamin A recognition factor 	1634	1	1	0	0	0	mmu-miR-574-5p	0.0009	0.0062	0.0344	0	-0.08	< 0.1
Lrrc40	ENSMUST00000072080.4	leucine rich repeat containing 40 	927	1	0	0	1	0	mmu-miR-574-5p	0.0004	0.0031	0.0227	0	-0.10	< 0.1
Pigx	ENSMUST00000189013.1	phosphatidylinositol glycan anchor biosynthesis, class X 	1145	1	0	1	0	0	mmu-miR-574-5p	0.0001	0.0006	0.0025	0	-0.23	< 0.1
Wdr33	ENSMUST00000025264.6	WD repeat domain 33 	637	1	0	1	0	0	mmu-miR-574-5p	0.0011	0.0078	0.0477	0	-0.05	< 0.1
Pnrc2	ENSMUST00000030436.6	proline-rich nuclear receptor coactivator 2 	670	1	0	0	1	0	mmu-miR-574-5p	0.0011	0.0082	0.0567	0	-0.17	< 0.1
Rgr	ENSMUST00000022338.5	retinal G protein coupled receptor 	5	5*	1	1	0	1	mmu-miR-574-5p	0.0007	0.0052	0.0333	0	-0.43	< 0.1
Akna	ENSMUST00000035724.4	AT-hook transcription factor 	47	1	0	0	1	0	mmu-miR-574-5p	0.0011	0.0082	0.0592	0	-0.03	< 0.1
Tep1	ENSMUST00000006444.7	telomerase associated protein 1 	136	2*	0	0	1	0	mmu-miR-574-5p	0.0021	0.0155	0.1116	0	-0.11	< 0.1
Eml1	ENSMUST00000054955.8	echinoderm microtubule associated protein like 1 	809	1	0	0	1	0	mmu-miR-574-5p	0.0015	0.0109	0.0773	0	-0.10	< 0.1
Snrpd3	ENSMUST00000020397.9	small nuclear ribonucleoprotein D3 	16442	1	0	0	1	0	mmu-miR-574-5p	0.0000	0.0003	0.0020	0	-0.13	< 0.1
Spr	ENSMUST00000174769.1	sepiapterin reductase 	2331	7*	0	1	1	0	mmu-miR-574-5p	0.0001	0.0005	0.0026	0	-0.22	< 0.1
Pin1	ENSMUST00000034689.6	protein (peptidyl-prolyl cis/trans isomerase) NIMA-interacting 1 	2871	1	0	0	1	0	mmu-miR-574-5p	0.0000	0.0003	0.0020	0	-0.09	< 0.1
Asf1a	ENSMUST00000020004.6	anti-silencing function 1A histone chaperone 	2242	1	0	1	0	0	mmu-miR-574-5p	0.0009	0.0067	0.0466	0	-0.21	< 0.1
Kmt2e	ENSMUST00000094962.3	lysine (K)-specific methyltransferase 2E 	2118	2	0	2	0	2	mmu-miR-574-5p	0.0004	0.0026	0.0157	0	-0.34	< 0.1
Mark3	ENSMUST00000084953.6	MAP/microtubule affinity-regulating kinase 3 	1326	4*	0	1	1	1	mmu-miR-574-5p	0.0001	0.0007	0.0028	0	-0.25	< 0.1
Nsun6	ENSMUST00000028034.9	NOL1/NOP2/Sun domain family member 6 	201	1	0	0	1	0	mmu-miR-574-5p	0.0001	0.0006	0.0032	0	-0.07	< 0.1
Rttn	ENSMUST00000023828.7	rotatin 	561	1	0	0	1	0	mmu-miR-574-5p	0.0070	0.0509	0.3294	0	-0.07	< 0.1
Kcnj11	ENSMUST00000180081.1	potassium inwardly rectifying channel, subfamily J, member 11 	928	1	0	0	1	0	mmu-miR-574-5p	0.0043	0.0313	0.2056	0	-0.04	< 0.1
Siah3	ENSMUST00000164848.1	seven in absentia homolog 3 (Drosophila) 	5	4*	0	1	2	1	mmu-miR-574-5p	0.0004	0.0026	0.0178	0	-0.41	< 0.1
Hmgn5	ENSMUST00000033597.8	high-mobility group nucleosome binding domain 5 	707	1	0	0	1	0	mmu-miR-574-5p	0.0000	0.0002	0.0015	0	-0.07	< 0.1
Copa	ENSMUST00000027833.6	coatomer protein complex subunit alpha 	3908	3	0	0	3	0	mmu-miR-574-5p	0.0198	0.1377	0.7232	0	-0.35	< 0.1
Dynlt1a	ENSMUST00000169415.1	dynein light chain Tctex-type 1A 	5	3	1	2	0	0	mmu-miR-574-5p	0.0004	0.0031	0.0208	0	-0.36	< 0.1
Exosc3	ENSMUST00000030003.4	exosome component 3 	1695	1	0	0	1	0	mmu-miR-574-5p	0.0000	0.0002	0.0013	0	-0.18	< 0.1
Sae1	ENSMUST00000094815.3	SUMO1 activating enzyme subunit 1 	31	1	0	1	0	1	mmu-miR-574-5p	0.0003	0.0019	0.0127	0	-0.02	< 0.1
Acvr1	ENSMUST00000112599.2	activin A receptor, type 1 	687	1	0	1	0	1	mmu-miR-574-5p	0.0010	0.0070	0.0480	0	-0.15	< 0.1
Coq3	ENSMUST00000029909.2	coenzyme Q3 homolog, methyltransferase (yeast) 	1304	1	1	0	0	0	mmu-miR-574-5p	0.0007	0.0048	0.0303	0	-0.21	< 0.1
Atxn10	ENSMUST00000163242.1	ataxin 10 	7751	2	1	1	0	0	mmu-miR-574-5p	0.0003	0.0021	0.0128	0	-0.57	< 0.1
Rnf130	ENSMUST00000054684.8	ring finger protein 130 	444	1	0	0	1	0	mmu-miR-574-5p	0.0001	0.0006	0.0031	0	-0.12	< 0.1
Slc51a	ENSMUST00000042042.7	solute carrier family 51, alpha subunit 	1312	1	0	0	1	0	mmu-miR-574-5p	0.0012	0.0090	0.0642	0	-0.14	< 0.1
Mapkapk5	ENSMUST00000031410.8	MAP kinase-activated protein kinase 5 	341	3*	1	0	0	0	mmu-miR-574-5p	0.0002	0.0016	0.0103	0	-0.11	< 0.1
Hdhd3	ENSMUST00000037820.2	haloacid dehalogenase-like hydrolase domain containing 3 	588	2	0	1	1	0	mmu-miR-574-5p	0.0000	0.0002	0.0011	0	-0.38	< 0.1
Hmgcs1	ENSMUST00000179869.1	3-hydroxy-3-methylglutaryl-Coenzyme A synthase 1 	5	1	0	1	0	0	mmu-miR-574-5p	0.0003	0.0020	0.0134	0	-0.31	< 0.1
Exosc10	ENSMUST00000017408.8	exosome component 10 	294	2	1	0	1	0	mmu-miR-574-5p	0.0005	0.0036	0.0196	0	-0.10	< 0.1
Ncl	ENSMUST00000027438.7	nucleolin 	41899	1	0	0	1	1	mmu-miR-574-5p	0.0001	0.0005	0.0033	0	-0.09	< 0.1
Fam198a	ENSMUST00000043011.7	family with sequence similarity 198, member A 	81	3*	0	0	0	1	mmu-miR-574-5p	0.0044	0.0323	0.2196	0	0	< 0.1
Ckm	ENSMUST00000003643.1	creatine kinase, muscle 	255991	1	0	0	1	1	mmu-miR-574-5p	0.0012	0.0084	0.0593	0	-0.07	< 0.1
Scarf2	ENSMUST00000012161.3	scavenger receptor class F, member 2 	508	1	1	0	0	0	mmu-miR-574-5p	0.0095	0.0664	0.3451	0	-0.16	< 0.1
Fam179a	ENSMUST00000097284.4	family with sequence similarity 179, member A 	146	5*	0	0	1	0	mmu-miR-574-5p	0.0001	0.0007	0.0039	0	-0.06	< 0.1
Ugt2b35	ENSMUST00000031186.7	UDP glucuronosyltransferase 2 family, polypeptide B35 	1058	1	0	0	1	1	mmu-miR-574-5p	0.0003	0.0019	0.0132	0	-0.02	< 0.1
Eif4ebp1	ENSMUST00000033880.5	eukaryotic translation initiation factor 4E binding protein 1 	1712	1	0	1	0	0	mmu-miR-574-5p	0.0060	0.0434	0.2872	0	-0.20	< 0.1
Prorsd1	ENSMUST00000133103.1	prolyl-tRNA synthetase domain containing 1 	1396	2	1	0	1	0	mmu-miR-574-5p	0.0008	0.0060	0.0403	0	-0.67	< 0.1
Bola2	ENSMUST00000106369.1	bolA-like 2 (E. coli) 	2725	1	1	0	0	0	mmu-miR-574-5p	0.0001	0.0004	0.0013	0	-0.46	< 0.1
Serpina3k	ENSMUST00000043058.4	serine (or cysteine) peptidase inhibitor, clade A, member 3K 	4862	1	0	1	0	0	mmu-miR-574-5p	0.0003	0.0022	0.0128	0	-0.02	< 0.1
Cidea	ENSMUST00000025404.8	cell death-inducing DNA fragmentation factor, alpha subunit-like effector A 	872	1	0	0	1	0	mmu-miR-574-5p	0.0000	0.0002	0.0012	0	-0.25	< 0.1
Gja1	ENSMUST00000068581.7	gap junction protein, alpha 1 	1887	1	1	0	0	0	mmu-miR-574-5p	0.0040	0.0288	0.1966	0	-0.27	< 0.1
Cdc42ep3	ENSMUST00000068958.7	CDC42 effector protein (Rho GTPase binding) 3 	1757	1	1	0	0	0	mmu-miR-574-5p	0.0014	0.0104	0.0712	0	-0.14	< 0.1
Pycr2	ENSMUST00000027802.7	pyrroline-5-carboxylate reductase family, member 2 	901	1	0	1	0	0	mmu-miR-574-5p	0.0000	0.0002	0.0011	0	-0.29	< 0.1
Mavs	ENSMUST00000041362.6	mitochondrial antiviral signaling protein 	3132	1	0	1	0	2	mmu-miR-574-5p	0.0068	0.0490	0.3088	0	-0.02	< 0.1
Rab2a	ENSMUST00000060232.7	RAB2A, member RAS oncogene family 	3854	3	1	1	1	0	mmu-miR-574-5p	0.0001	0.0005	0.0021	0	-0.52	< 0.1
2700062C07Rik	ENSMUST00000097646.3	RIKEN cDNA 2700062C07 gene 	127	1	0	0	1	0	mmu-miR-574-5p	0.0033	0.0240	0.1566	0	-0.03	< 0.1
Zfp64	ENSMUST00000087971.5	zinc finger protein 64 	447	5*	1	1	0	0	mmu-miR-574-5p	0.0001	0.0009	0.0032	0	-0.27	< 0.1
Slc35g2	ENSMUST00000093792.3	solute carrier family 35, member G2 	59	1*	0	0	0	1	mmu-miR-574-5p	0.0009	0.0064	0.0460	0	-0.01	< 0.1
Polr3d	ENSMUST00000000793.6	polymerase (RNA) III (DNA directed) polypeptide D 	875	1	0	1	0	1	mmu-miR-574-5p	0.0003	0.0018	0.0113	0	-0.12	< 0.1
Bcl2l11	ENSMUST00000110341.3	BCL2-like 11 (apoptosis facilitator) 	219	4*	0	0	0	1	mmu-miR-574-5p	0.0012	0.0090	0.0643	0	0	< 0.1
Tmem218	ENSMUST00000034632.8	transmembrane protein 218 	396	1	0	0	1	0	mmu-miR-574-5p	0.0000	0.0003	0.0020	0	-0.12	< 0.1
Gm11562	ENSMUST00000073853.2	predicted gene 11562 	5	1	0	1	0	0	mmu-miR-574-5p	0.0000	0.0001	0.0006	0	-0.31	< 0.1
Agpat5	ENSMUST00000149565.2	1-acylglycerol-3-phosphate O-acyltransferase 5 (lysophosphatidic acid acyltransferase, epsilon) 	1377	1	0	1	0	1	mmu-miR-574-5p	0.0011	0.0077	0.0507	0	-0.07	< 0.1
Rufy1	ENSMUST00000020643.3	RUN and FYVE domain containing 1 	424	1	1	0	0	0	mmu-miR-574-5p	0.0002	0.0015	0.0101	0	-0.20	< 0.1
Phtf1	ENSMUST00000055425.9	putative homeodomain transcription factor 1 	755	1	0	1	0	0	mmu-miR-574-5p	0.0014	0.0104	0.0705	0	-0.14	< 0.1
Leng9	ENSMUST00000058358.7	leukocyte receptor cluster (LRC) member 9 	79	1*	0	0	0	1	mmu-miR-574-5p	0.0003	0.0024	0.0169	0	-0.07	< 0.1
Cep63	ENSMUST00000093791.4	centrosomal protein 63 	1413	1	0	1	0	0	mmu-miR-574-5p	0.0004	0.0031	0.0205	0	-0.05	< 0.1
Uqcr11	ENSMUST00000020372.5	ubiquinol-cytochrome c reductase, complex III subunit XI 	1982	1	1	0	0	1	mmu-miR-574-5p	0.0000	0.0002	0.0008	0	-0.46	< 0.1
Mrto4	ENSMUST00000102503.4	MRT4, mRNA turnover 4, homolog (S. cerevisiae) 	1226	1	0	1	0	0	mmu-miR-574-5p	0.0001	0.0005	0.0024	0	-0.12	< 0.1
Yipf1	ENSMUST00000075693.6	Yip1 domain family, member 1 	1455	1	0	1	0	1	mmu-miR-574-5p	0.0001	0.0005	0.0024	0	-0.18	< 0.1
Ces1g	ENSMUST00000044602.7	carboxylesterase 1G 	242	1	0	0	1	0	mmu-miR-574-5p	0.0000	0.0003	0.0017	0	-0.12	< 0.1
Nexn	ENSMUST00000046045.8	nexilin 	1233	1	0	0	1	0	mmu-miR-574-5p	0.0000	0.0001	0.0006	0	-0.32	< 0.1
Thbd	ENSMUST00000099270.4	thrombomodulin 	5337	1	0	1	0	0	mmu-miR-574-5p	0.0001	0.0006	0.0027	0	-0.09	< 0.1
Tollip	ENSMUST00000001950.6	toll interacting protein 	245	1	0	1	0	0	mmu-miR-574-5p	0.0060	0.0430	0.2689	0	-0.12	< 0.1
Rgcc	ENSMUST00000022595.7	regulator of cell cycle 	1295	2	0	0	2	0	mmu-miR-574-5p	0.0000	0.0002	0.0010	0	-0.47	< 0.1
Aamdc	ENSMUST00000178078.2	adipogenesis associated Mth938 domain containing 	1417	2*	0	0	1	0	mmu-miR-574-5p	0.0000	0.0002	0.0011	0	-0.15	< 0.1
Rdh14	ENSMUST00000020947.5	retinol dehydrogenase 14 (all-trans and 9-cis) 	1825	1	0	0	1	0	mmu-miR-574-5p	0.0001	0.0004	0.0028	0	-0.05	< 0.1
Ggt7	ENSMUST00000029131.5	gamma-glutamyltransferase 7 	14	1	0	0	1	1	mmu-miR-574-5p	0.0006	0.0046	0.0285	0	-0.01	< 0.1
Urgcp	ENSMUST00000093362.6	upregulator of cell proliferation 	505	2*	0	0	1	0	mmu-miR-574-5p	0.0018	0.0130	0.0908	0	-0.08	< 0.1
Snapc5	ENSMUST00000034965.6	small nuclear RNA activating complex, polypeptide 5 	277	1	0	1	0	0	mmu-miR-574-5p	0.0018	0.0132	0.0896	0	-0.28	< 0.1
Mipep	ENSMUST00000063562.7	mitochondrial intermediate peptidase 	2701	5*	1	1	1	0	mmu-miR-574-5p	0.0001	0.0007	0.0037	0	-0.16	< 0.1
Cyp2a22	ENSMUST00000170227.1	cytochrome P450, family 2, subfamily a, polypeptide 22 	5	2*	0	1	0	1	mmu-miR-574-5p	0.0034	0.0248	0.1685	0	-0.29	< 0.1
Pecr	ENSMUST00000027381.7	peroxisomal trans-2-enoyl-CoA reductase 	3376	1	1	0	0	1	mmu-miR-574-5p	0.0018	0.0127	0.0844	0	-0.20	< 0.1
Ak4	ENSMUST00000102780.2	adenylate kinase 4 	1800	1	0	1	0	0	mmu-miR-574-5p	0.0006	0.0047	0.0336	0	-0.12	< 0.1
Prpf38b	ENSMUST00000029480.8	PRP38 pre-mRNA processing factor 38 (yeast) domain containing B 	1970	2*	1	0	0	0	mmu-miR-574-5p	0.0005	0.0034	0.0129	0	-0.03	< 0.1
Fbxo31	ENSMUST00000059018.8	F-box protein 31 	1919	4*	1	0	0	1	mmu-miR-574-5p	0.0021	0.0153	0.1017	0	-0.28	< 0.1
Top1	ENSMUST00000109468.2	topoisomerase (DNA) I 	1816	7*	0	1	0	0	mmu-miR-574-5p	0.0003	0.0021	0.0138	0	-0.20	< 0.1
Comtd1	ENSMUST00000124549.2	catechol-O-methyltransferase domain containing 1 	1349	1	0	0	1	0	mmu-miR-574-5p	0.0000	0.0002	0.0012	0	-0.08	< 0.1
C1qc	ENSMUST00000046332.5	complement component 1, q subcomponent, C chain 	878	1	1	0	0	0	mmu-miR-574-5p	0.0041	0.0297	0.1852	0	-0.46	< 0.1
Nfatc4	ENSMUST00000172271.2	nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 4 	406	1	1	0	0	0	mmu-miR-574-5p	0.0006	0.0039	0.0248	0	-0.10	< 0.1
Ces1c	ENSMUST00000034189.9	carboxylesterase 1C 	1989	2*	0	1	0	0	mmu-miR-574-5p	0.0015	0.0108	0.0731	0	-0.02	< 0.1
Gak	ENSMUST00000046603.9	cyclin G associated kinase 	2079	1	0	1	0	0	mmu-miR-574-5p	0.0022	0.0162	0.1160	0	-0.02	< 0.1
Il4ra	ENSMUST00000033004.6	interleukin 4 receptor, alpha 	473	1	0	1	0	0	mmu-miR-574-5p	0.0038	0.0278	0.1868	0	-0.02	< 0.1
Dusp13	ENSMUST00000184703.2	dual specificity phosphatase 13 	170	1	0	1	0	0	mmu-miR-574-5p	0.0004	0.0032	0.0203	0	-0.06	< 0.1
Cox20	ENSMUST00000027781.6	COX20 Cox2 chaperone 	1030	1	0	0	1	0	mmu-miR-574-5p	0.0003	0.0024	0.0167	0	-0.13	< 0.1
Cd36	ENSMUST00000082367.7	CD36 antigen 	28826	1	0	0	1	0	mmu-miR-574-5p	0.0002	0.0017	0.0114	0	-0.15	< 0.1
Scrib	ENSMUST00000002603.6	scribbled homolog (Drosophila) 	896	1	0	0	1	1	mmu-miR-574-5p	0.0009	0.0067	0.0474	0	-0.06	< 0.1
Rbp1	ENSMUST00000052068.10	retinol binding protein 1, cellular 	711	1	1	0	0	0	mmu-miR-574-5p	0.0001	0.0006	0.0020	0	-0.34	< 0.1
Cyp4a14	ENSMUST00000030487.2	cytochrome P450, family 4, subfamily a, polypeptide 14 	7	1	1	0	0	0	mmu-miR-574-5p	0.0001	0.0005	0.0012	0	-0.31	< 0.1
Ascc3	ENSMUST00000035606.8	activating signal cointegrator 1 complex subunit 3 	57	1	0	1	0	2	mmu-miR-574-5p	0.0041	0.0299	0.2018	0	-0.02	< 0.1
Gm21685	ENSMUST00000185072.2	predicted gene, 21685 	230	2	0	1	1	0	mmu-miR-574-5p	0.0006	0.0045	0.0322	0	-0.07	< 0.1
Gm6685	ENSMUST00000042595.6	predicted pseudogene 6685 	5	1	0	1	0	0	mmu-miR-574-5p	0.0012	0.0091	0.0647	0	-0.21	< 0.1
Trpc5	ENSMUST00000040184.3	transient receptor potential cation channel, subfamily C, member 5 	5	5*	1	0	0	0	mmu-miR-574-5p	0.0001	0.0006	0.0017	0	-0.19	< 0.1
Alox5ap	ENSMUST00000071130.3	arachidonate 5-lipoxygenase activating protein 	234	10*	0	0	1	0	mmu-miR-574-5p	0.0006	0.0042	0.0276	0	-0.12	< 0.1
Elof1	ENSMUST00000166335.1	elongation factor 1 homolog (ELF1, S. cerevisiae) 	1879	3*	0	0	1	1	mmu-miR-574-5p	0.0009	0.0065	0.0464	0	-0.30	< 0.1
Ctnnal1	ENSMUST00000045142.9	catenin (cadherin associated protein), alpha-like 1 	168	1	0	1	0	0	mmu-miR-574-5p	0.0010	0.0071	0.0502	0	-0.07	< 0.1
Slco2a1	ENSMUST00000035148.7	solute carrier organic anion transporter family, member 2a1 	1213	2*	0	0	0	2	mmu-miR-574-5p	0.0035	0.0260	0.1828	0	-0.03	< 0.1
Fam114a1	ENSMUST00000031080.9	family with sequence similarity 114, member A1 	787	1	0	1	0	1	mmu-miR-574-5p	0.0010	0.0070	0.0495	0	-0.17	< 0.1
Coq5	ENSMUST00000040421.5	coenzyme Q5 homolog, methyltransferase (yeast) 	675	2*	0	1	0	0	mmu-miR-574-5p	0.0002	0.0018	0.0121	0	-0.17	< 0.1
Pawr	ENSMUST00000095313.3	PRKC, apoptosis, WT1, regulator 	1515	1	0	0	1	0	mmu-miR-574-5p	0.0000	0.0003	0.0018	0	-0.09	< 0.1
Mtx2	ENSMUST00000028511.7	metaxin 2 	5179	1	1	0	0	0	mmu-miR-574-5p	0.0001	0.0005	0.0015	0	-0.26	< 0.1
Cyp4b1	ENSMUST00000102707.4	cytochrome P450, family 4, subfamily b, polypeptide 1 	1698	1	0	1	0	0	mmu-miR-574-5p	0.0002	0.0016	0.0104	0	-0.12	< 0.1
Prkag3	ENSMUST00000188073.1	protein kinase, AMP-activated, gamma 3 non-catatlytic subunit 	959	1	0	1	0	0	mmu-miR-574-5p	0.0002	0.0011	0.0069	0	-0.20	< 0.1
Ripk1	ENSMUST00000167374.2	receptor (TNFRSF)-interacting serine-threonine kinase 1 	728	1	0	1	0	0	mmu-miR-574-5p	0.0009	0.0063	0.0398	0	-0.02	< 0.1
4930562C15Rik	ENSMUST00000100211.4	RIKEN cDNA 4930562C15 gene 	23	4*	0	0	0	1	mmu-miR-574-5p	0.0040	0.0293	0.2044	0	-0.01	< 0.1
Vmn1r62	ENSMUST00000173956.1	vomeronasal 1 receptor 62 	5	1	0	0	1	0	mmu-miR-574-5p	0.0000	0.0001	0.0006	0	-0.21	< 0.1
Ap2m1	ENSMUST00000007216.8	adaptor-related protein complex 2, mu 1 subunit 	2635	1	0	1	0	0	mmu-miR-574-5p	0.0006	0.0044	0.0306	0	-0.02	< 0.1
Trappc6b	ENSMUST00000021380.8	trafficking protein particle complex 6B 	1408	1	0	1	0	0	mmu-miR-574-5p	0.0001	0.0008	0.0048	0	-0.11	< 0.1
Ccdc80	ENSMUST00000061050.5	coiled-coil domain containing 80 	8312	1	1	0	0	0	mmu-miR-574-5p	0.0003	0.0020	0.0119	0	-0.17	< 0.1
Cep57	ENSMUST00000034398.6	centrosomal protein 57 	964	1	1	0	0	0	mmu-miR-574-5p	0.0001	0.0005	0.0015	0	-0.20	< 0.1
Vasp	ENSMUST00000032561.8	vasodilator-stimulated phosphoprotein 	363	2*	0	0	1	2	mmu-miR-574-5p	0.0002	0.0017	0.0115	0	-0.03	< 0.1
Gm4631	ENSMUST00000121393.3	predicted gene 4631 	5	9*	2	2	2	5	mmu-miR-574-5p	0.0022	0.0155	0.1017	0	-0.22	< 0.1
Plec	ENSMUST00000089610.4	plectin 	60	3*	0	1	0	1	mmu-miR-574-5p	0.0042	0.0312	0.2231	0	-0.02	< 0.1
Cnst	ENSMUST00000040706.8	consortin, connexin sorting protein 	266	1	0	0	1	1	mmu-miR-574-5p	0.0020	0.0145	0.1038	0	-0.04	< 0.1
Gpr108	ENSMUST00000005975.6	G protein-coupled receptor 108 	181	1	0	0	1	0	mmu-miR-574-5p	0.0007	0.0053	0.0381	0	-0.03	< 0.1
Dcps	ENSMUST00000119847.1	decapping enzyme, scavenger 	3072	1	0	1	0	0	mmu-miR-574-5p	0.0000	0.0002	0.0010	0	-0.12	< 0.1
Apopt1	ENSMUST00000040519.6	apoptogenic, mitochondrial 1 	920	10*	1	0	0	0	mmu-miR-574-5p	0.0001	0.0008	0.0032	0	-0.11	< 0.1
Mettl1	ENSMUST00000120542.2	methyltransferase like 1 	676	5*	1	0	0	1	mmu-miR-574-5p	0.0006	0.0040	0.0282	0	-0.17	< 0.1
Izumo4	ENSMUST00000095426.3	IZUMO family member 4 	356	1	0	1	0	0	mmu-miR-574-5p	0.0000	0.0002	0.0013	0	-0.15	< 0.1
Erich5	ENSMUST00000060894.7	glutamate rich 5 	5	2	1	0	1	1	mmu-miR-574-5p	0.0010	0.0074	0.0497	0	-0.23	< 0.1
Mrpl30	ENSMUST00000027256.6	mitochondrial ribosomal protein L30 	1256	2	1	0	1	0	mmu-miR-574-5p	0.0000	0.0002	0.0009	0	-0.33	< 0.1
Rbm15	ENSMUST00000061772.9	RNA binding motif protein 15 	386	1	1	0	0	0	mmu-miR-574-5p	0.0015	0.0113	0.0780	0	-0.05	< 0.1
Faf1	ENSMUST00000102724.4	Fas-associated factor 1 	1014	1	0	1	0	0	mmu-miR-574-5p	0.0021	0.0156	0.1099	0	-0.05	< 0.1
Atp5o	ENSMUST00000023677.4	ATP synthase, H+ transporting, mitochondrial F1 complex, O subunit 	1988	3*	1	0	1	0	mmu-miR-574-5p	0.0000	0.0003	0.0012	0	-0.41	< 0.1
