GeneSymbol_Plus	GENEID_Plus	Biotype_Plus	Location_Plus	Strand_Plus	GeneSymbol_Minus	GENEID_Minus	Biotype_Minus	Location_Minus	Strand_Minus
Gm44545	ENSMUSG00000109132.2	TEC	chr7:100600024-100600769	+	P2ry6	ENSMUSG00000048779.6	protein_coding	chr7:100586837-100613598	-
Fchsd2	ENSMUSG00000030691.16	protein_coding	chr7:100742070-100846110	+	Gm6341	ENSMUSG00000083121.4	processed_pseudogene	chr7:100803852-100804262	-
Fchsd2	ENSMUSG00000030691.16	protein_coding	chr7:100757940-100933612	+	Gm6341	ENSMUSG00000083121.4	processed_pseudogene	chr7:100803852-100804262	-
Fchsd2	ENSMUSG00000030691.16	protein_coding	chr7:100757982-100933589	+	Gm6341	ENSMUSG00000083121.4	processed_pseudogene	chr7:100803852-100804262	-
Fchsd2	ENSMUSG00000030691.16	protein_coding	chr7:100757983-100853134	+	Gm6341	ENSMUSG00000083121.4	processed_pseudogene	chr7:100803852-100804262	-
Fchsd2	ENSMUSG00000030691.16	protein_coding	chr7:100758012-100850175	+	Gm6341	ENSMUSG00000083121.4	processed_pseudogene	chr7:100803852-100804262	-
Fchsd2	ENSMUSG00000030691.16	protein_coding	chr7:100758087-100840985	+	Gm6341	ENSMUSG00000083121.4	processed_pseudogene	chr7:100803852-100804262	-
Stard10	ENSMUSG00000030688.16	protein_coding	chr7:100966293-100995833	+	Gm20476	ENSMUSG00000092364.3	lncRNA	chr7:100966931-100975438	-
Stard10	ENSMUSG00000030688.16	protein_coding	chr7:100966326-100995518	+	Gm20476	ENSMUSG00000092364.3	lncRNA	chr7:100966931-100975438	-
Stard10	ENSMUSG00000030688.16	protein_coding	chr7:100970320-100995515	+	Gm20476	ENSMUSG00000092364.3	lncRNA	chr7:100966931-100975438	-
Stard10	ENSMUSG00000030688.16	protein_coding	chr7:100970660-100995515	+	Gm20476	ENSMUSG00000092364.3	lncRNA	chr7:100966931-100975438	-
Stard10	ENSMUSG00000030688.16	protein_coding	chr7:100970696-100992486	+	Gm20476	ENSMUSG00000092364.3	lncRNA	chr7:100966931-100975438	-
Stard10	ENSMUSG00000030688.16	protein_coding	chr7:100970921-100995396	+	Gm20476	ENSMUSG00000092364.3	lncRNA	chr7:100966931-100975438	-
Stard10	ENSMUSG00000030688.16	protein_coding	chr7:100970979-100995515	+	Gm20476	ENSMUSG00000092364.3	lncRNA	chr7:100966931-100975438	-
Stard10	ENSMUSG00000030688.16	protein_coding	chr7:100970993-100995515	+	Gm20476	ENSMUSG00000092364.3	lncRNA	chr7:100966931-100975438	-
Stard10	ENSMUSG00000030688.16	protein_coding	chr7:100971034-100995256	+	Gm20476	ENSMUSG00000092364.3	lncRNA	chr7:100966931-100975438	-
Stard10	ENSMUSG00000030688.16	protein_coding	chr7:100971178-100993539	+	Gm20476	ENSMUSG00000092364.3	lncRNA	chr7:100966931-100975438	-
Arap1	ENSMUSG00000032812.19	protein_coding	chr7:100997274-101061101	+	Gm45548	ENSMUSG00000109656.2	TEC	chr7:101000480-101003646	-
Phox2a	ENSMUSG00000007946.12	protein_coding	chr7:101467520-101471933	+	Inppl1	ENSMUSG00000032737.14	protein_coding	chr7:101471860-101478473	-
Gm10602	ENSMUSG00000073985.3	lncRNA	chr7:101485710-101490765	+	Inppl1	ENSMUSG00000032737.14	protein_coding	chr7:101482722-101485810	-
Gm10602	ENSMUSG00000073985.3	lncRNA	chr7:101485958-101486570	+	Inppl1	ENSMUSG00000032737.14	protein_coding	chr7:101482996-101486172	-
Gm10602	ENSMUSG00000073985.3	lncRNA	chr7:101487089-101491978	+	Inppl1	ENSMUSG00000032737.14	protein_coding	chr7:101485711-101487334	-
Gm45319	ENSMUSG00000110295.2	processed_pseudogene	chr7:101502166-101502483	+	Folr2	ENSMUSG00000032725.11	protein_coding	chr7:101489197-101506401	-
Anapc15	ENSMUSG00000030649.19	protein_coding	chr7:101512922-101547199	+	Folr1	ENSMUSG00000001827.13	protein_coding	chr7:101507538-101513352	-
Anapc15	ENSMUSG00000030649.19	protein_coding	chr7:101520849-101548244	+	Tomt	ENSMUSG00000078630.9	protein_coding	chr7:101547577-101552992	-
Anapc15	ENSMUSG00000030649.19	protein_coding	chr7:101530532-101548750	+	Tomt	ENSMUSG00000078630.9	protein_coding	chr7:101547577-101552992	-
Anapc15	ENSMUSG00000030649.19	protein_coding	chr7:101545547-101548747	+	Tomt	ENSMUSG00000078630.9	protein_coding	chr7:101547577-101552992	-
Anapc15	ENSMUSG00000030649.19	protein_coding	chr7:101545623-101548687	+	Tomt	ENSMUSG00000078630.9	protein_coding	chr7:101547577-101552992	-
Anapc15	ENSMUSG00000030649.19	protein_coding	chr7:101545624-101551056	+	Tomt	ENSMUSG00000078630.9	protein_coding	chr7:101549010-101555566	-
Anapc15	ENSMUSG00000030649.19	protein_coding	chr7:101545635-101548745	+	Tomt	ENSMUSG00000078630.9	protein_coding	chr7:101547577-101552992	-
Anapc15	ENSMUSG00000030649.19	protein_coding	chr7:101546168-101548249	+	Tomt	ENSMUSG00000078630.9	protein_coding	chr7:101547577-101552992	-
Anapc15	ENSMUSG00000030649.19	protein_coding	chr7:101546595-101547785	+	Tomt	ENSMUSG00000078630.9	protein_coding	chr7:101547577-101552992	-
Anapc15	ENSMUSG00000030649.19	protein_coding	chr7:101546939-101551052	+	Tomt	ENSMUSG00000078630.9	protein_coding	chr7:101549010-101555566	-
Anapc15	ENSMUSG00000030649.19	protein_coding	chr7:101547002-101550846	+	Tomt	ENSMUSG00000078630.9	protein_coding	chr7:101549010-101555566	-
Anapc15	ENSMUSG00000030649.19	protein_coding	chr7:101548199-101548751	+	Tomt	ENSMUSG00000078630.9	protein_coding	chr7:101547577-101552992	-
Lamtor1	ENSMUSG00000030842.13	protein_coding	chr7:101555111-101561110	+	Tomt	ENSMUSG00000078630.9	protein_coding	chr7:101549010-101555566	-
Lamtor1	ENSMUSG00000030842.13	protein_coding	chr7:101555185-101575882	+	Tomt	ENSMUSG00000078630.9	protein_coding	chr7:101549010-101555566	-
Lamtor1	ENSMUSG00000030842.13	protein_coding	chr7:101561024-101562959	+	Lrrc51	ENSMUSG00000064307.14	protein_coding	chr7:101562191-101570419	-
Numa1	ENSMUSG00000066306.14	protein_coding	chr7:101583318-101648896	+	Gm8523	ENSMUSG00000110150.2	processed_pseudogene	chr7:101595169-101595720	-
Numa1	ENSMUSG00000066306.14	protein_coding	chr7:101583345-101644761	+	Gm8523	ENSMUSG00000110150.2	processed_pseudogene	chr7:101595169-101595720	-
Numa1	ENSMUSG00000066306.14	protein_coding	chr7:101619028-101664171	+	Gm45313	ENSMUSG00000110287.2	processed_pseudogene	chr7:101629290-101629467	-
Numa1	ENSMUSG00000066306.14	protein_coding	chr7:101619387-101649516	+	Gm45313	ENSMUSG00000110287.2	processed_pseudogene	chr7:101629290-101629467	-
Numa1	ENSMUSG00000066306.14	protein_coding	chr7:101619946-101644646	+	Gm45313	ENSMUSG00000110287.2	processed_pseudogene	chr7:101629290-101629467	-
Numa1	ENSMUSG00000066306.14	protein_coding	chr7:101650372-101664162	+	Il18bp	ENSMUSG00000070427.5	protein_coding	chr7:101664092-101667362	-
Art1	ENSMUSG00000030996.9	protein_coding	chr7:101750950-101760363	+	Art5	ENSMUSG00000070424.13	protein_coding	chr7:101746086-101752052	-
Art1	ENSMUSG00000030996.9	protein_coding	chr7:101750950-101760964	+	Art5	ENSMUSG00000070424.13	protein_coding	chr7:101746086-101752052	-
Art1	ENSMUSG00000030996.9	protein_coding	chr7:101750950-101763140	+	Art5	ENSMUSG00000070424.13	protein_coding	chr7:101746086-101752052	-
Stim1	ENSMUSG00000030987.6	protein_coding	chr7:101917013-102086525	+	Gm18255	ENSMUSG00000110175.2	processed_pseudogene	chr7:102026780-102027544	-
Stim1	ENSMUSG00000030987.6	protein_coding	chr7:101917026-102036931	+	Gm18255	ENSMUSG00000110175.2	processed_pseudogene	chr7:102026780-102027544	-
Stim1	ENSMUSG00000030987.6	protein_coding	chr7:101917061-102086526	+	Gm18255	ENSMUSG00000110175.2	processed_pseudogene	chr7:102026780-102027544	-
Stim1	ENSMUSG00000030987.6	protein_coding	chr7:101917534-102085107	+	Gm18255	ENSMUSG00000110175.2	processed_pseudogene	chr7:102026780-102027544	-
Olfr558	ENSMUSG00000070423.7	protein_coding	chr7:102351422-102361271	+	Gm45688	ENSMUSG00000110376.2	unprocessed_pseudogene	chr7:102360586-102360686	-
Olfr576	ENSMUSG00000073962.10	protein_coding	chr7:102614309-102624367	+	Olfr577	ENSMUSG00000043354.3	protein_coding	chr7:102620387-102625150	-
Olfr615	ENSMUSG00000073947.5	protein_coding	chr7:103205286-103213005	+	Olfr616	ENSMUSG00000047544.8	protein_coding	chr7:103212954-103217838	-
Olfr635	ENSMUSG00000094520.5	protein_coding	chr7:103620359-103636747	+	Gm4886	ENSMUSG00000082281.2	processed_pseudogene	chr7:103622766-103626314	-
Olfr638	ENSMUSG00000094063.5	protein_coding	chr7:103647953-103653564	+	4930516K23Rik	ENSMUSG00000109824.5	protein_coding	chr7:103648007-103786612	-
Olfr638	ENSMUSG00000094063.5	protein_coding	chr7:103652466-103653431	+	4930516K23Rik	ENSMUSG00000109824.5	protein_coding	chr7:103648007-103786612	-
Olfr641	ENSMUSG00000073932.3	protein_coding	chr7:103684652-103691279	+	4930516K23Rik	ENSMUSG00000109824.5	protein_coding	chr7:103648007-103786612	-
Olfr641	ENSMUSG00000073932.3	protein_coding	chr7:103684655-103691279	+	4930516K23Rik	ENSMUSG00000109824.5	protein_coding	chr7:103648007-103786612	-
Olfr641	ENSMUSG00000073932.3	protein_coding	chr7:103689005-103689943	+	4930516K23Rik	ENSMUSG00000109824.5	protein_coding	chr7:103648007-103786612	-
Olfr646	ENSMUSG00000073931.4	protein_coding	chr7:103754080-103758973	+	4930516K23Rik	ENSMUSG00000109824.5	protein_coding	chr7:103648007-103786612	-
Olfr646	ENSMUSG00000073931.4	protein_coding	chr7:103755488-103756426	+	4930516K23Rik	ENSMUSG00000109824.5	protein_coding	chr7:103648007-103786612	-
Trim6	ENSMUSG00000072244.12	protein_coding	chr7:103868000-103876940	+	Gm8667	ENSMUSG00000109712.2	processed_pseudogene	chr7:103871540-103871988	-
Trim6	ENSMUSG00000072244.12	protein_coding	chr7:103868002-103884359	+	Gm8667	ENSMUSG00000109712.2	processed_pseudogene	chr7:103871540-103871988	-
Trim6	ENSMUSG00000072244.12	protein_coding	chr7:103868044-103875103	+	Gm8667	ENSMUSG00000109712.2	processed_pseudogene	chr7:103871540-103871988	-
Trim6	ENSMUSG00000072244.12	protein_coding	chr7:103868636-103875140	+	Gm8667	ENSMUSG00000109712.2	processed_pseudogene	chr7:103871540-103871988	-
Trim6	ENSMUSG00000072244.12	protein_coding	chr7:103870379-103876036	+	Gm8667	ENSMUSG00000109712.2	processed_pseudogene	chr7:103871540-103871988	-
Trim34a	ENSMUSG00000056144.15	protein_coding	chr7:103893664-103911441	+	Gm47248	ENSMUSG00000111737.2	lncRNA	chr7:103910672-103911381	-
Trim34a	ENSMUSG00000056144.15	protein_coding	chr7:103893666-103911441	+	Gm47248	ENSMUSG00000111737.2	lncRNA	chr7:103910672-103911381	-
Trim34a	ENSMUSG00000056144.15	protein_coding	chr7:103893700-103910949	+	Gm47248	ENSMUSG00000111737.2	lncRNA	chr7:103910672-103911381	-
Gm15133	ENSMUSG00000087175.8	lncRNA	chr7:103964226-103973874	+	Trim12a	ENSMUSG00000066258.14	protein_coding	chr7:103960286-103964673	-
Gm15133	ENSMUSG00000087175.8	lncRNA	chr7:103964227-103974045	+	Trim12a	ENSMUSG00000066258.14	protein_coding	chr7:103960286-103964673	-
Gm25405	ENSMUSG00000119845.1	snRNA	chr7:104072481-104072587	+	Trim30a	ENSMUSG00000030921.18	protein_coding	chr7:104058232-104114400	-
Gm5130	ENSMUSG00000109800.2	processed_pseudogene	chr7:10479195-10480153	+	Vmn1r71	ENSMUSG00000059206.5	protein_coding	chr7:10478470-10483465	-
Gm5901	ENSMUSG00000078611.4	protein_coding	chr7:105024245-105026728	+	Fam160a2	ENSMUSG00000044465.20	protein_coding	chr7:105020418-105049261	-
Gm5901	ENSMUSG00000078611.4	protein_coding	chr7:105024257-105027584	+	Fam160a2	ENSMUSG00000044465.20	protein_coding	chr7:105020418-105049261	-
Gm5901	ENSMUSG00000078611.4	protein_coding	chr7:105027030-105027584	+	Fam160a2	ENSMUSG00000044465.20	protein_coding	chr7:105020418-105049261	-
Gm45667	ENSMUSG00000109735.2	TEC	chr7:105131134-105132449	+	Cavin3	ENSMUSG00000037060.4	protein_coding	chr7:105129290-105131507	-
Timm10b	ENSMUSG00000089847.9	protein_coding	chr7:105289263-105292844	+	Arfip2	ENSMUSG00000030881.16	protein_coding	chr7:105284326-105289558	-
Gm45799	ENSMUSG00000110234.3	protein_coding	chr7:105289759-105300345	+	Gm22504	ENSMUSG00000064897.3	snoRNA	chr7:105291545-105291683	-
Gm45799	ENSMUSG00000110234.3	protein_coding	chr7:105289769-105308249	+	Gm22504	ENSMUSG00000064897.3	snoRNA	chr7:105291545-105291683	-
Gm45799	ENSMUSG00000110234.3	protein_coding	chr7:105289769-105333646	+	Gm22504	ENSMUSG00000064897.3	snoRNA	chr7:105291545-105291683	-
Gm45799	ENSMUSG00000110234.3	protein_coding	chr7:105289771-105300886	+	Gm22504	ENSMUSG00000064897.3	snoRNA	chr7:105291545-105291683	-
Gm45799	ENSMUSG00000110234.3	protein_coding	chr7:105289777-105304955	+	Gm22504	ENSMUSG00000064897.3	snoRNA	chr7:105291545-105291683	-
Timm10b	ENSMUSG00000089847.9	protein_coding	chr7:105289778-105292839	+	Gm22504	ENSMUSG00000064897.3	snoRNA	chr7:105291545-105291683	-
Gm45799	ENSMUSG00000110234.3	protein_coding	chr7:105289784-105300425	+	Gm22504	ENSMUSG00000064897.3	snoRNA	chr7:105291545-105291683	-
Gm45799	ENSMUSG00000110234.3	protein_coding	chr7:105290227-105300528	+	Gm22504	ENSMUSG00000064897.3	snoRNA	chr7:105291545-105291683	-
Timm10b	ENSMUSG00000089847.9	protein_coding	chr7:105290324-105292844	+	Gm22504	ENSMUSG00000064897.3	snoRNA	chr7:105291545-105291683	-
Gm45799	ENSMUSG00000110234.3	protein_coding	chr7:105290390-105323078	+	Gm22504	ENSMUSG00000064897.3	snoRNA	chr7:105291545-105291683	-
Dnhd1	ENSMUSG00000030882.20	protein_coding	chr7:105300034-105371006	+	Mrps36-ps2	ENSMUSG00000081911.2	processed_pseudogene	chr7:105339466-105339774	-
Ilk	ENSMUSG00000030890.17	protein_coding	chr7:105385799-105392132	+	Taf10	ENSMUSG00000043866.12	protein_coding	chr7:105388600-105393568	-
Ilk	ENSMUSG00000030890.17	protein_coding	chr7:105385878-105392125	+	Taf10	ENSMUSG00000043866.12	protein_coding	chr7:105388600-105393568	-
Ilk	ENSMUSG00000030890.17	protein_coding	chr7:105385932-105392129	+	Taf10	ENSMUSG00000043866.12	protein_coding	chr7:105388600-105393568	-
Ilk	ENSMUSG00000030890.17	protein_coding	chr7:105385940-105391024	+	Taf10	ENSMUSG00000043866.12	protein_coding	chr7:105388600-105393568	-
Ilk	ENSMUSG00000030890.17	protein_coding	chr7:105386308-105390568	+	Taf10	ENSMUSG00000043866.12	protein_coding	chr7:105388600-105393568	-
Ilk	ENSMUSG00000030890.17	protein_coding	chr7:105386330-105390682	+	Taf10	ENSMUSG00000043866.12	protein_coding	chr7:105388600-105393568	-
Ilk	ENSMUSG00000030890.17	protein_coding	chr7:105389395-105390971	+	Taf10	ENSMUSG00000043866.12	protein_coding	chr7:105388600-105393568	-
Ilk	ENSMUSG00000030890.17	protein_coding	chr7:105389531-105391221	+	Taf10	ENSMUSG00000043866.12	protein_coding	chr7:105388600-105393568	-
Ilk	ENSMUSG00000030890.17	protein_coding	chr7:105389718-105390381	+	Taf10	ENSMUSG00000043866.12	protein_coding	chr7:105388600-105393568	-
Ilk	ENSMUSG00000030890.17	protein_coding	chr7:105390179-105391117	+	Taf10	ENSMUSG00000043866.12	protein_coding	chr7:105388600-105393568	-
Ilk	ENSMUSG00000030890.17	protein_coding	chr7:105390389-105391303	+	Taf10	ENSMUSG00000043866.12	protein_coding	chr7:105388600-105393568	-
Ilk	ENSMUSG00000030890.17	protein_coding	chr7:105390790-105391983	+	Taf10	ENSMUSG00000043866.12	protein_coding	chr7:105388600-105393568	-
Gm15645	ENSMUSG00000086414.3	transcribed_processed_pseudogene	chr7:105411528-105512857	+	Mrpl17	ENSMUSG00000030879.11	protein_coding	chr7:105452413-105460306	-
Gm20663	ENSMUSG00000093378.3	lncRNA	chr7:105550775-105692544	+	Gvin-ps2	ENSMUSG00000099241.3	processed_pseudogene	chr7:105574207-105577799	-
Gm44857	ENSMUSG00000109011.2	processed_pseudogene	chr7:106284210-106284405	+	Olfr694	ENSMUSG00000064223.5	protein_coding	chr7:106284187-106290331	-
Olfr714	ENSMUSG00000049674.8	protein_coding	chr7:106670188-106677009	+	Gm45023	ENSMUSG00000109391.2	processed_pseudogene	chr7:106674468-106674846	-
Olfr714	ENSMUSG00000049674.8	protein_coding	chr7:106670649-106675716	+	Gm45023	ENSMUSG00000109391.2	processed_pseudogene	chr7:106674468-106674846	-
Gm45868	ENSMUSG00000110209.2	lncRNA	chr7:106712595-106727029	+	Olfr715	ENSMUSG00000060503.7	protein_coding	chr7:106724474-106730290	-
Ppfibp2	ENSMUSG00000036528.17	protein_coding	chr7:107194414-107256851	+	5330417H12Rik	ENSMUSG00000049740.3	TEC	chr7:107223178-107224368	-
Ppfibp2	ENSMUSG00000036528.17	protein_coding	chr7:107194473-107344092	+	5330417H12Rik	ENSMUSG00000049740.3	TEC	chr7:107223178-107224368	-
Ppfibp2	ENSMUSG00000036528.17	protein_coding	chr7:107194491-107282285	+	5330417H12Rik	ENSMUSG00000049740.3	TEC	chr7:107223178-107224368	-
Ppfibp2	ENSMUSG00000036528.17	protein_coding	chr7:107194492-107296897	+	5330417H12Rik	ENSMUSG00000049740.3	TEC	chr7:107223178-107224368	-
Ppfibp2	ENSMUSG00000036528.17	protein_coding	chr7:107206051-107347790	+	5330417H12Rik	ENSMUSG00000049740.3	TEC	chr7:107223178-107224368	-
Gm45040	ENSMUSG00000109402.2	lncRNA	chr7:107380121-107385458	+	Ovch2	ENSMUSG00000048236.9	protein_coding	chr7:107380751-107400415	-
Gm45040	ENSMUSG00000109402.2	lncRNA	chr7:107380146-107385653	+	Ovch2	ENSMUSG00000048236.9	protein_coding	chr7:107380751-107400415	-
Tub	ENSMUSG00000031028.15	protein_coding	chr7:108610032-108633667	+	Ric3	ENSMUSG00000048330.15	protein_coding	chr7:108633519-108657031	-
Gm44781	ENSMUSG00000109107.2	lncRNA	chr7:108742094-108745811	+	Lmo1	ENSMUSG00000036111.9	protein_coding	chr7:108737779-108769726	-
1700095J03Rik	ENSMUSG00000085407.2	lncRNA	chr7:109037825-109044100	+	Stk33	ENSMUSG00000031027.16	protein_coding	chr7:108878430-109038024	-
Gm44864	ENSMUSG00000109499.2	lncRNA	chr7:109298732-109302815	+	Denn2b	ENSMUSG00000031024.14	protein_coding	chr7:109152220-109302812	-
Akip1	ENSMUSG00000031023.6	protein_coding	chr7:109302897-109311396	+	BC051019	ENSMUSG00000031022.16	protein_coding	chr7:109311388-109322993	-
4930431P19Rik	ENSMUSG00000109147.2	transcribed_processed_pseudogene	chr7:109351527-109354485	+	Tmem9b	ENSMUSG00000031021.14	protein_coding	chr7:109335043-109352082	-
Gm23100	ENSMUSG00000065389.3	snRNA	chr7:109602785-109602925	+	1600010M07Rik	ENSMUSG00000101585.7	lncRNA	chr7:109597583-109605853	-
Ipo7	ENSMUSG00000066232.5	protein_coding	chr7:109617481-109655816	+	1600010M07Rik	ENSMUSG00000101585.7	lncRNA	chr7:109597619-109750409	-
Ipo7	ENSMUSG00000066232.5	protein_coding	chr7:109617522-109648576	+	1600010M07Rik	ENSMUSG00000101585.7	lncRNA	chr7:109597619-109750409	-
Ipo7	ENSMUSG00000066232.5	protein_coding	chr7:109617522-109651188	+	1600010M07Rik	ENSMUSG00000101585.7	lncRNA	chr7:109597619-109750409	-
Ipo7	ENSMUSG00000066232.5	protein_coding	chr7:109617522-109655322	+	1600010M07Rik	ENSMUSG00000101585.7	lncRNA	chr7:109597619-109750409	-
Gm25636	ENSMUSG00000064600.3	snoRNA	chr7:109622417-109622549	+	1600010M07Rik	ENSMUSG00000101585.7	lncRNA	chr7:109597619-109750409	-
Ipo7	ENSMUSG00000066232.5	protein_coding	chr7:109629273-109633431	+	1600010M07Rik	ENSMUSG00000101585.7	lncRNA	chr7:109597619-109750409	-
Snora23	ENSMUSG00000064451.3	snoRNA	chr7:109645571-109645754	+	1600010M07Rik	ENSMUSG00000101585.7	lncRNA	chr7:109597619-109750409	-
Zfp143	ENSMUSG00000061079.15	protein_coding	chr7:109660424-109694015	+	AA474408	ENSMUSG00000073867.3	TEC	chr7:109657194-109660532	-
Zfp143	ENSMUSG00000061079.15	protein_coding	chr7:109660917-109694225	+	1600010M07Rik	ENSMUSG00000101585.7	lncRNA	chr7:109597619-109750409	-
Zfp143	ENSMUSG00000061079.15	protein_coding	chr7:109660917-109694594	+	1600010M07Rik	ENSMUSG00000101585.7	lncRNA	chr7:109597619-109750409	-
Zfp143	ENSMUSG00000061079.15	protein_coding	chr7:109660929-109694601	+	1600010M07Rik	ENSMUSG00000101585.7	lncRNA	chr7:109597619-109750409	-
Zfp143	ENSMUSG00000061079.15	protein_coding	chr7:109690836-109693651	+	1600010M07Rik	ENSMUSG00000101585.7	lncRNA	chr7:109597619-109750409	-
Gm45819	ENSMUSG00000109904.2	TEC	chr7:109719197-109720947	+	1600010M07Rik	ENSMUSG00000101585.7	lncRNA	chr7:109597619-109750409	-
Wee1	ENSMUSG00000031016.10	protein_coding	chr7:109721253-109742493	+	1600010M07Rik	ENSMUSG00000101585.7	lncRNA	chr7:109597619-109750409	-
Swap70	ENSMUSG00000031015.9	protein_coding	chr7:109820918-109882713	+	Gm45515	ENSMUSG00000109799.2	lncRNA	chr7:109876989-109880734	-
Gm9064	ENSMUSG00000091117.2	processed_pseudogene	chr7:110024244-110024809	+	Sbf2	ENSMUSG00000038371.16	protein_coding	chr7:110021654-110041500	-
Gm17219	ENSMUSG00000090855.2	processed_pseudogene	chr7:110121273-110121865	+	Sbf2	ENSMUSG00000038371.16	protein_coding	chr7:109907220-110214129	-
Gm10087	ENSMUSG00000060777.5	processed_pseudogene	chr7:110125999-110126328	+	Sbf2	ENSMUSG00000038371.16	protein_coding	chr7:109907220-110214129	-
Adm	ENSMUSG00000030790.16	protein_coding	chr7:110226868-110229027	+	Gm28863	ENSMUSG00000099803.2	lncRNA	chr7:110225488-110238565	-
Adm	ENSMUSG00000030790.16	protein_coding	chr7:110227235-110227758	+	Gm28863	ENSMUSG00000099803.2	lncRNA	chr7:110225488-110238565	-
Ampd3	ENSMUSG00000005686.18	protein_coding	chr7:110367413-110411126	+	B430319F04Rik	ENSMUSG00000110062.2	TEC	chr7:110365884-110368552	-
Ampd3	ENSMUSG00000005686.18	protein_coding	chr7:110367550-110390476	+	B430319F04Rik	ENSMUSG00000110062.2	TEC	chr7:110365884-110368552	-
Ampd3	ENSMUSG00000005686.18	protein_coding	chr7:110368118-110411126	+	B430319F04Rik	ENSMUSG00000110062.2	TEC	chr7:110365884-110368552	-
Ampd3	ENSMUSG00000005686.18	protein_coding	chr7:110371811-110411612	+	Rnf141	ENSMUSG00000030788.17	protein_coding	chr7:110399639-110400806	-
ENSMUSG00002076727	ENSMUSG00002076727.1	miRNA	chr7:110401688-110401794	+	Rnf141	ENSMUSG00000030788.17	protein_coding	chr7:110399821-110420544	-
Gm16336	ENSMUSG00000087160.2	lncRNA	chr7:110504192-110505058	+	Irag1	ENSMUSG00000005611.16	protein_coding	chr7:110467473-110525610	-
5430402P08Rik	ENSMUSG00000109808.2	lncRNA	chr7:110965505-110994815	+	Gm5338	ENSMUSG00000109867.2	processed_pseudogene	chr7:110985901-110986539	-
Parva	ENSMUSG00000030770.16	protein_coding	chr7:112026712-112188836	+	Parvaos	ENSMUSG00000085049.2	lncRNA	chr7:112126179-112134890	-
Parva	ENSMUSG00000030770.16	protein_coding	chr7:112026913-112190899	+	Parvaos	ENSMUSG00000085049.2	lncRNA	chr7:112126179-112134890	-
Parva	ENSMUSG00000030770.16	protein_coding	chr7:112027112-112152136	+	Parvaos	ENSMUSG00000085049.2	lncRNA	chr7:112126179-112134890	-
Parva	ENSMUSG00000030770.16	protein_coding	chr7:112118908-112188177	+	Parvaos	ENSMUSG00000085049.2	lncRNA	chr7:112126179-112134890	-
Gm45473	ENSMUSG00000109611.2	processed_pseudogene	chr7:112251989-112252604	+	2310014F06Rik	ENSMUSG00000085945.4	lncRNA	chr7:112211767-112279265	-
Tead1	ENSMUSG00000055320.19	protein_coding	chr7:112278525-112498666	+	2310014F06Rik	ENSMUSG00000085945.4	lncRNA	chr7:112264767-112279288	-
Tead1	ENSMUSG00000055320.19	protein_coding	chr7:112278527-112506012	+	2310014F06Rik	ENSMUSG00000085945.4	lncRNA	chr7:112264767-112279288	-
Tead1	ENSMUSG00000055320.19	protein_coding	chr7:112278527-112506014	+	2310014F06Rik	ENSMUSG00000085945.4	lncRNA	chr7:112264767-112279288	-
Tead1	ENSMUSG00000055320.19	protein_coding	chr7:112278564-112499197	+	2310014F06Rik	ENSMUSG00000085945.4	lncRNA	chr7:112264767-112279288	-
